"","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","country"
"307",0.704,0.397,0,-6.771,1,0.0283,0.722,0,0.0696,0.355,135.992,"audio_features","6zePxnugk8oUcp398yUiGl","spotify:track:6zePxnugk8oUcp398yUiGl","https://api.spotify.com/v1/tracks/6zePxnugk8oUcp398yUiGl","https://api.spotify.com/v1/audio-analysis/6zePxnugk8oUcp398yUiGl",199000,4,"KR"
"308",0.777,0.895,10,-2.501,0,0.285,0.246,0,0.0974,0.658,146.054,"audio_features","2pzNbCuGONzhCdfrehTfPY","spotify:track:2pzNbCuGONzhCdfrehTfPY","https://api.spotify.com/v1/tracks/2pzNbCuGONzhCdfrehTfPY","https://api.spotify.com/v1/audio-analysis/2pzNbCuGONzhCdfrehTfPY",319642,4,"KR"
"309",0.546,0.521,0,-4.836,1,0.0301,0.397,0,0.152,0.187,135.759,"audio_features","67dt4RsTHDhCTbnrqKzhX9","spotify:track:67dt4RsTHDhCTbnrqKzhX9","https://api.spotify.com/v1/tracks/67dt4RsTHDhCTbnrqKzhX9","https://api.spotify.com/v1/audio-analysis/67dt4RsTHDhCTbnrqKzhX9",246427,4,"KR"
"310",0.664,0.737,5,-3.911,1,0.0304,0.026,0,0.125,0.505,139.904,"audio_features","6Tw2x3wavaWsboio2Cy44I","spotify:track:6Tw2x3wavaWsboio2Cy44I","https://api.spotify.com/v1/tracks/6Tw2x3wavaWsboio2Cy44I","https://api.spotify.com/v1/audio-analysis/6Tw2x3wavaWsboio2Cy44I",207987,4,"KR"
"311",0.759,0.817,9,-3.102,0,0.0802,0.0349,0,0.27,0.389,140.028,"audio_features","03D2t5wn77cpCxH8p99ZvA","spotify:track:03D2t5wn77cpCxH8p99ZvA","https://api.spotify.com/v1/tracks/03D2t5wn77cpCxH8p99ZvA","https://api.spotify.com/v1/audio-analysis/03D2t5wn77cpCxH8p99ZvA",199336,4,"KR"
"312",0.709,0.701,9,-5.027,0,0.11,0.14,0,0.064,0.638,167.769,"audio_features","42wkZTMDrlzWGth9akHF0p","spotify:track:42wkZTMDrlzWGth9akHF0p","https://api.spotify.com/v1/tracks/42wkZTMDrlzWGth9akHF0p","https://api.spotify.com/v1/audio-analysis/42wkZTMDrlzWGth9akHF0p",178186,4,"KR"
"313",0.849,0.604,6,-6.465,1,0.127,0.339,0,0.106,0.43,112.005,"audio_features","3kIaUtQdU9q2z4Jit3Frc5","spotify:track:3kIaUtQdU9q2z4Jit3Frc5","https://api.spotify.com/v1/tracks/3kIaUtQdU9q2z4Jit3Frc5","https://api.spotify.com/v1/audio-analysis/3kIaUtQdU9q2z4Jit3Frc5",145707,4,"KR"
"314",0.453,0.76,4,-3.241,0,0.303,0.188,0,0.185,0.43,87.358,"audio_features","5YQ8OVvW80yoZqZ5PK9JXv","spotify:track:5YQ8OVvW80yoZqZ5PK9JXv","https://api.spotify.com/v1/tracks/5YQ8OVvW80yoZqZ5PK9JXv","https://api.spotify.com/v1/audio-analysis/5YQ8OVvW80yoZqZ5PK9JXv",249318,4,"KR"
"315",0.723,0.775,6,-5.471,1,0.123,0.18,0,0.191,0.454,80.037,"audio_features","6cjnezYQ8eJAKSlHPCpp7O","spotify:track:6cjnezYQ8eJAKSlHPCpp7O","https://api.spotify.com/v1/tracks/6cjnezYQ8eJAKSlHPCpp7O","https://api.spotify.com/v1/audio-analysis/6cjnezYQ8eJAKSlHPCpp7O",213263,4,"KR"
"316",0.873,0.662,10,-5.717,0,0.243,0.00151,0,0.343,0.906,145.095,"audio_features","7vuWBis1uxZNjiAHgG10nQ","spotify:track:7vuWBis1uxZNjiAHgG10nQ","https://api.spotify.com/v1/tracks/7vuWBis1uxZNjiAHgG10nQ","https://api.spotify.com/v1/audio-analysis/7vuWBis1uxZNjiAHgG10nQ",139034,4,"KR"
"317",0.931,0.636,2,-9.089,1,0.213,0.0253,0,0.096,0.41,128.995,"audio_features","3kj5wBL5h6ZSFJpXDS8AZd","spotify:track:3kj5wBL5h6ZSFJpXDS8AZd","https://api.spotify.com/v1/tracks/3kj5wBL5h6ZSFJpXDS8AZd","https://api.spotify.com/v1/audio-analysis/3kj5wBL5h6ZSFJpXDS8AZd",201860,4,"KR"
"318",0.81,0.898,7,-4.761,1,0.296,0.0755,0,0.0629,0.734,80.011,"audio_features","05Wr1iNSvrliYhjxux5fzS","spotify:track:05Wr1iNSvrliYhjxux5fzS","https://api.spotify.com/v1/tracks/05Wr1iNSvrliYhjxux5fzS","https://api.spotify.com/v1/audio-analysis/05Wr1iNSvrliYhjxux5fzS",187103,4,"KR"
"319",0.731,0.402,9,-5.066,1,0.0556,0.411,0,0.217,0.515,92.255,"audio_features","4ppKRxity3jJd2hGoVyD4u","spotify:track:4ppKRxity3jJd2hGoVyD4u","https://api.spotify.com/v1/tracks/4ppKRxity3jJd2hGoVyD4u","https://api.spotify.com/v1/audio-analysis/4ppKRxity3jJd2hGoVyD4u",189154,4,"KR"
"320",0.555,0.64,1,-5.242,0,0.0258,0.00729,5.53e-05,0.0571,0.429,91.98,"audio_features","753sRMieYWBC6HGodwtkjI","spotify:track:753sRMieYWBC6HGodwtkjI","https://api.spotify.com/v1/tracks/753sRMieYWBC6HGodwtkjI","https://api.spotify.com/v1/audio-analysis/753sRMieYWBC6HGodwtkjI",204173,4,"KR"
"321",0.662,0.293,4,-11.311,1,0.124,0.494,5.16e-06,0.109,0.297,91.154,"audio_features","09Nhl3YQnChjlq8WmJz7FS","spotify:track:09Nhl3YQnChjlq8WmJz7FS","https://api.spotify.com/v1/tracks/09Nhl3YQnChjlq8WmJz7FS","https://api.spotify.com/v1/audio-analysis/09Nhl3YQnChjlq8WmJz7FS",161618,4,"KR"
"322",0.739,0.348,0,-7.477,1,0.0613,0.675,0,0.326,0.498,98.047,"audio_features","36UcoqH2P24RtSGbLKLK3w","spotify:track:36UcoqH2P24RtSGbLKLK3w","https://api.spotify.com/v1/tracks/36UcoqH2P24RtSGbLKLK3w","https://api.spotify.com/v1/audio-analysis/36UcoqH2P24RtSGbLKLK3w",202343,4,"KR"
"323",0.539,0.436,3,-8.73,0,0.0504,0.726,0,0.151,0.37,87.111,"audio_features","7saJl9V0kRYGWuyeURHYNU","spotify:track:7saJl9V0kRYGWuyeURHYNU","https://api.spotify.com/v1/tracks/7saJl9V0kRYGWuyeURHYNU","https://api.spotify.com/v1/audio-analysis/7saJl9V0kRYGWuyeURHYNU",229350,4,"KR"
"324",0.541,0.474,2,-6.273,1,0.0348,0.778,0,0.113,0.315,129.891,"audio_features","1nN2v9zuUh53qI7JMXYzbz","spotify:track:1nN2v9zuUh53qI7JMXYzbz","https://api.spotify.com/v1/tracks/1nN2v9zuUh53qI7JMXYzbz","https://api.spotify.com/v1/audio-analysis/1nN2v9zuUh53qI7JMXYzbz",207999,4,"KR"
"325",0.725,0.364,7,-8.55,1,0.159,0.349,1.61e-05,0.122,0.326,90.071,"audio_features","3gVbD5APaL2N4yDWM5YWiQ","spotify:track:3gVbD5APaL2N4yDWM5YWiQ","https://api.spotify.com/v1/tracks/3gVbD5APaL2N4yDWM5YWiQ","https://api.spotify.com/v1/audio-analysis/3gVbD5APaL2N4yDWM5YWiQ",196882,4,"KR"
"326",0.82,0.458,0,-10.207,1,0.369,0.576,4.01e-05,0.467,0.546,95.015,"audio_features","3v7M2SwKHQZ8domnAQV2DJ","spotify:track:3v7M2SwKHQZ8domnAQV2DJ","https://api.spotify.com/v1/tracks/3v7M2SwKHQZ8domnAQV2DJ","https://api.spotify.com/v1/audio-analysis/3v7M2SwKHQZ8domnAQV2DJ",207493,4,"KR"
"327",0.333,0.263,7,-10.332,1,0.0332,0.92,0.00129,0.119,0.107,79.306,"audio_features","62SJ5qkvcNBorQ6QNg6Xcb","spotify:track:62SJ5qkvcNBorQ6QNg6Xcb","https://api.spotify.com/v1/tracks/62SJ5qkvcNBorQ6QNg6Xcb","https://api.spotify.com/v1/audio-analysis/62SJ5qkvcNBorQ6QNg6Xcb",240000,4,"KR"
"328",0.754,0.264,3,-10.956,1,0.0935,0.594,0.000132,0.107,0.184,86.004,"audio_features","2QG6SmPx2pBkZiKjT70piL","spotify:track:2QG6SmPx2pBkZiKjT70piL","https://api.spotify.com/v1/tracks/2QG6SmPx2pBkZiKjT70piL","https://api.spotify.com/v1/audio-analysis/2QG6SmPx2pBkZiKjT70piL",192630,4,"KR"
"329",0.788,0.792,6,-2.787,0,0.0531,0.135,1.97e-05,0.0676,0.964,114.98,"audio_features","36eQx4sQik7l18vOUoJemG","spotify:track:36eQx4sQik7l18vOUoJemG","https://api.spotify.com/v1/tracks/36eQx4sQik7l18vOUoJemG","https://api.spotify.com/v1/audio-analysis/36eQx4sQik7l18vOUoJemG",154174,4,"KR"
"330",0.849,0.508,1,-3.228,1,0.041,0.193,0,0.11,0.901,120.091,"audio_features","7wTqBeoo4bDr4eNnn3HHJk","spotify:track:7wTqBeoo4bDr4eNnn3HHJk","https://api.spotify.com/v1/tracks/7wTqBeoo4bDr4eNnn3HHJk","https://api.spotify.com/v1/audio-analysis/7wTqBeoo4bDr4eNnn3HHJk",199578,4,"KR"
"331",0.694,0.816,5,-1.973,0,0.0456,0.567,1.41e-05,0.0803,0.897,99.992,"audio_features","3mTYmxNyeKiZuYHdOw5W0j","spotify:track:3mTYmxNyeKiZuYHdOw5W0j","https://api.spotify.com/v1/tracks/3mTYmxNyeKiZuYHdOw5W0j","https://api.spotify.com/v1/audio-analysis/3mTYmxNyeKiZuYHdOw5W0j",175000,4,"KR"
"332",0.794,0.62,0,-4.557,1,0.164,0.5,0,0.131,0.898,98.008,"audio_features","1RXMtaUUM2hyixi37Z7vA5","spotify:track:1RXMtaUUM2hyixi37Z7vA5","https://api.spotify.com/v1/tracks/1RXMtaUUM2hyixi37Z7vA5","https://api.spotify.com/v1/audio-analysis/1RXMtaUUM2hyixi37Z7vA5",228098,4,"KR"
"333",0.626,0.622,8,-5.241,1,0.0308,0.597,0.000472,0.156,0.676,139.937,"audio_features","2VQDLkUdhOOldDGZNtnv6w","spotify:track:2VQDLkUdhOOldDGZNtnv6w","https://api.spotify.com/v1/tracks/2VQDLkUdhOOldDGZNtnv6w","https://api.spotify.com/v1/audio-analysis/2VQDLkUdhOOldDGZNtnv6w",198000,4,"KR"
"334",0.632,0.867,1,-3.761,1,0.0944,0.199,0,0.185,0.89,92.948,"audio_features","2UsZC5QgWeHj8jlhEoXplf","spotify:track:2UsZC5QgWeHj8jlhEoXplf","https://api.spotify.com/v1/tracks/2UsZC5QgWeHj8jlhEoXplf","https://api.spotify.com/v1/audio-analysis/2UsZC5QgWeHj8jlhEoXplf",172419,4,"KR"
"335",0.521,0.46,8,-3.829,0,0.102,0.286,0.00192,0.0606,0.76,99.676,"audio_features","27oib6lH3rWJxxkFbSp0de","spotify:track:27oib6lH3rWJxxkFbSp0de","https://api.spotify.com/v1/tracks/27oib6lH3rWJxxkFbSp0de","https://api.spotify.com/v1/audio-analysis/27oib6lH3rWJxxkFbSp0de",194400,4,"KR"
"336",0.731,0.932,7,-1.452,1,0.0841,0.0614,0,0.255,0.914,140.083,"audio_features","69F89vyxsDnnYNJ9HfwoKr","spotify:track:69F89vyxsDnnYNJ9HfwoKr","https://api.spotify.com/v1/tracks/69F89vyxsDnnYNJ9HfwoKr","https://api.spotify.com/v1/audio-analysis/69F89vyxsDnnYNJ9HfwoKr",221143,4,"KR"
"337",0.953,0.53,10,-7.749,0,0.0407,0.178,0.00227,0.0808,0.791,112.044,"audio_features","69XHRP8AyobIbFELKSdOHp","spotify:track:69XHRP8AyobIbFELKSdOHp","https://api.spotify.com/v1/tracks/69XHRP8AyobIbFELKSdOHp","https://api.spotify.com/v1/audio-analysis/69XHRP8AyobIbFELKSdOHp",236703,4,"KR"
"338",0.693,0.649,6,-4.608,0,0.205,0.346,0,0.226,0.587,94.979,"audio_features","5tEouf2s1SPwAIkOHnvWtQ","spotify:track:5tEouf2s1SPwAIkOHnvWtQ","https://api.spotify.com/v1/tracks/5tEouf2s1SPwAIkOHnvWtQ","https://api.spotify.com/v1/audio-analysis/5tEouf2s1SPwAIkOHnvWtQ",226613,4,"KR"
"339",0.769,0.672,5,-3.758,0,0.0545,0.0489,0,0.136,0.786,120.038,"audio_features","2y6Ur97SRouk64dvHMMsbu","spotify:track:2y6Ur97SRouk64dvHMMsbu","https://api.spotify.com/v1/tracks/2y6Ur97SRouk64dvHMMsbu","https://api.spotify.com/v1/audio-analysis/2y6Ur97SRouk64dvHMMsbu",211252,4,"KR"
"340",0.5,0.559,10,-5.166,0,0.448,0.354,0,0.0906,0.278,175.702,"audio_features","1qF1S4e4WBw6nG1mglWfEH","spotify:track:1qF1S4e4WBw6nG1mglWfEH","https://api.spotify.com/v1/tracks/1qF1S4e4WBw6nG1mglWfEH","https://api.spotify.com/v1/audio-analysis/1qF1S4e4WBw6nG1mglWfEH",223403,4,"KR"
"341",0.703,0.664,2,-2.723,1,0.239,0.243,0,0.157,0.752,92.98,"audio_features","4qkLMfY5sczhls5VDdsrT1","spotify:track:4qkLMfY5sczhls5VDdsrT1","https://api.spotify.com/v1/tracks/4qkLMfY5sczhls5VDdsrT1","https://api.spotify.com/v1/audio-analysis/4qkLMfY5sczhls5VDdsrT1",271508,4,"KR"
"342",0.924,0.682,4,-5.516,0,0.156,0.0391,0,0.345,0.378,95.998,"audio_features","74yV7OO9okeK2VROw9k8aq","spotify:track:74yV7OO9okeK2VROw9k8aq","https://api.spotify.com/v1/tracks/74yV7OO9okeK2VROw9k8aq","https://api.spotify.com/v1/audio-analysis/74yV7OO9okeK2VROw9k8aq",187061,4,"KR"
"343",0.723,0.799,1,-5.598,1,0.381,0.0548,2.56e-06,0.2,0.416,160.042,"audio_features","46sqZ2wihaT6Y5CqeshQjd","spotify:track:46sqZ2wihaT6Y5CqeshQjd","https://api.spotify.com/v1/tracks/46sqZ2wihaT6Y5CqeshQjd","https://api.spotify.com/v1/audio-analysis/46sqZ2wihaT6Y5CqeshQjd",179077,4,"KR"
"344",0.69,0.644,8,-3.514,1,0.0576,0.367,0,0.0858,0.783,95.01,"audio_features","2lWfyAvn4jbmGD0JWJ5DgL","spotify:track:2lWfyAvn4jbmGD0JWJ5DgL","https://api.spotify.com/v1/tracks/2lWfyAvn4jbmGD0JWJ5DgL","https://api.spotify.com/v1/audio-analysis/2lWfyAvn4jbmGD0JWJ5DgL",205267,4,"KR"
"345",0.549,0.669,2,-5.646,1,0.0811,0.346,2.45e-06,0.0941,0.366,86.915,"audio_features","0XAjKGJBKFVfiG3XvGwIcH","spotify:track:0XAjKGJBKFVfiG3XvGwIcH","https://api.spotify.com/v1/tracks/0XAjKGJBKFVfiG3XvGwIcH","https://api.spotify.com/v1/audio-analysis/0XAjKGJBKFVfiG3XvGwIcH",257919,4,"KR"
"346",0.857,0.826,10,-3.216,0,0.241,0.19,0,0.13,0.848,127.057,"audio_features","6ZY5lLjDmK6Bzon5vseYLn","spotify:track:6ZY5lLjDmK6Bzon5vseYLn","https://api.spotify.com/v1/tracks/6ZY5lLjDmK6Bzon5vseYLn","https://api.spotify.com/v1/audio-analysis/6ZY5lLjDmK6Bzon5vseYLn",184853,4,"KR"
"347",0.63,0.706,7,-4.434,0,0.0575,0.378,0,0.104,0.576,149.979,"audio_features","6JeleVHUHrdvgiFESE33ZU","spotify:track:6JeleVHUHrdvgiFESE33ZU","https://api.spotify.com/v1/tracks/6JeleVHUHrdvgiFESE33ZU","https://api.spotify.com/v1/audio-analysis/6JeleVHUHrdvgiFESE33ZU",180423,4,"KR"
"348",0.466,0.616,5,-4.35,1,0.029,0.274,1.21e-06,0.112,0.183,85.129,"audio_features","7IRknQOMvsycACYS1fVGex","spotify:track:7IRknQOMvsycACYS1fVGex","https://api.spotify.com/v1/tracks/7IRknQOMvsycACYS1fVGex","https://api.spotify.com/v1/audio-analysis/7IRknQOMvsycACYS1fVGex",207523,4,"KR"
"349",0.757,0.695,2,-7.94,1,0.413,0.786,1.83e-05,0.258,0.729,80.039,"audio_features","3uKoBRThCMtgKss90CiXQc","spotify:track:3uKoBRThCMtgKss90CiXQc","https://api.spotify.com/v1/tracks/3uKoBRThCMtgKss90CiXQc","https://api.spotify.com/v1/audio-analysis/3uKoBRThCMtgKss90CiXQc",115500,4,"KR"
"350",0.545,0.72,7,-4.997,1,0.043,0.0795,0,0.11,0.357,80.052,"audio_features","4f3E2bdBCYDvC0otoYcdXg","spotify:track:4f3E2bdBCYDvC0otoYcdXg","https://api.spotify.com/v1/tracks/4f3E2bdBCYDvC0otoYcdXg","https://api.spotify.com/v1/audio-analysis/4f3E2bdBCYDvC0otoYcdXg",183490,4,"KR"
"351",0.713,0.712,10,-4.873,1,0.0515,0.273,0,0.0847,0.308,89.979,"audio_features","08xMOoUaMWWlNStVUdBTBC","spotify:track:08xMOoUaMWWlNStVUdBTBC","https://api.spotify.com/v1/tracks/08xMOoUaMWWlNStVUdBTBC","https://api.spotify.com/v1/audio-analysis/08xMOoUaMWWlNStVUdBTBC",196333,4,"KR"
"352",0.647,0.803,11,-4.5,1,0.091,0.272,0,0.121,0.618,90.031,"audio_features","3J6NzKxov6PDE1LC99gXV8","spotify:track:3J6NzKxov6PDE1LC99gXV8","https://api.spotify.com/v1/tracks/3J6NzKxov6PDE1LC99gXV8","https://api.spotify.com/v1/audio-analysis/3J6NzKxov6PDE1LC99gXV8",174644,4,"KR"
"353",0.704,0.739,0,-6.359,0,0.0281,0.32,0,0.268,0.578,129.995,"audio_features","5QcIKO1FjIQOWHlDATLV4g","spotify:track:5QcIKO1FjIQOWHlDATLV4g","https://api.spotify.com/v1/tracks/5QcIKO1FjIQOWHlDATLV4g","https://api.spotify.com/v1/audio-analysis/5QcIKO1FjIQOWHlDATLV4g",196154,4,"KR"
"354",0.459,0.676,3,-5.071,1,0.0353,0.0414,0,0.238,0.289,79.955,"audio_features","2mPR6yNoDn0IN8vqtz1Yrx","spotify:track:2mPR6yNoDn0IN8vqtz1Yrx","https://api.spotify.com/v1/tracks/2mPR6yNoDn0IN8vqtz1Yrx","https://api.spotify.com/v1/audio-analysis/2mPR6yNoDn0IN8vqtz1Yrx",185642,4,"KR"
"355",0.64,0.853,8,-3.905,1,0.0505,0.0594,0,0.138,0.572,139.982,"audio_features","0utN0m9bi6E5oqZz7cK4QD","spotify:track:0utN0m9bi6E5oqZz7cK4QD","https://api.spotify.com/v1/tracks/0utN0m9bi6E5oqZz7cK4QD","https://api.spotify.com/v1/audio-analysis/0utN0m9bi6E5oqZz7cK4QD",211360,4,"KR"
"356",0.83,0.832,1,-4.494,1,0.0788,0.0788,0,0.0594,0.673,121.968,"audio_features","66wSpvsxSBGBBnHax8VB9S","spotify:track:66wSpvsxSBGBBnHax8VB9S","https://api.spotify.com/v1/tracks/66wSpvsxSBGBBnHax8VB9S","https://api.spotify.com/v1/audio-analysis/66wSpvsxSBGBBnHax8VB9S",138960,4,"KR"
"357",0.763,0.442,10,-6.3,1,0.112,0.419,0,0.046,0.814,82.138,"audio_features","1Y8tCOCqwav6RBvfNjYphx","spotify:track:1Y8tCOCqwav6RBvfNjYphx","https://api.spotify.com/v1/tracks/1Y8tCOCqwav6RBvfNjYphx","https://api.spotify.com/v1/audio-analysis/1Y8tCOCqwav6RBvfNjYphx",190691,4,"KR"
"358",0.776,0.597,9,-6.234,1,0.371,0.395,0,0.0664,0.495,78.283,"audio_features","7K31QxS2DmTBxdYldd8yqf","spotify:track:7K31QxS2DmTBxdYldd8yqf","https://api.spotify.com/v1/tracks/7K31QxS2DmTBxdYldd8yqf","https://api.spotify.com/v1/audio-analysis/7K31QxS2DmTBxdYldd8yqf",276153,4,"KR"
"359",0.797,0.768,6,-3.566,0,0.0955,0.334,0,0.0723,0.725,123.987,"audio_features","3sNpAUnxxQWeP4gnSdJXg6","spotify:track:3sNpAUnxxQWeP4gnSdJXg6","https://api.spotify.com/v1/tracks/3sNpAUnxxQWeP4gnSdJXg6","https://api.spotify.com/v1/audio-analysis/3sNpAUnxxQWeP4gnSdJXg6",250645,4,"KR"
"360",0.655,0.543,10,-5.94,0,0.262,0.567,0,0.087,0.383,79.968,"audio_features","2lHmx4nJOTGHx2PkEFMADF","spotify:track:2lHmx4nJOTGHx2PkEFMADF","https://api.spotify.com/v1/tracks/2lHmx4nJOTGHx2PkEFMADF","https://api.spotify.com/v1/audio-analysis/2lHmx4nJOTGHx2PkEFMADF",247719,4,"KR"
"361",0.871,0.563,11,-6.047,0,0.274,0.1,0,0.101,0.532,105.004,"audio_features","1QirEjVFJfxqXXgdF2YC1g","spotify:track:1QirEjVFJfxqXXgdF2YC1g","https://api.spotify.com/v1/tracks/1QirEjVFJfxqXXgdF2YC1g","https://api.spotify.com/v1/audio-analysis/1QirEjVFJfxqXXgdF2YC1g",232294,4,"KR"
"362",0.87,0.683,2,-3.388,1,0.201,0.0837,0,0.0529,0.83,144.111,"audio_features","4MDdvtd216XIXnewQ0WunH","spotify:track:4MDdvtd216XIXnewQ0WunH","https://api.spotify.com/v1/tracks/4MDdvtd216XIXnewQ0WunH","https://api.spotify.com/v1/audio-analysis/4MDdvtd216XIXnewQ0WunH",193000,4,"KR"
"363",0.793,0.757,0,-4.943,0,0.193,0.053,0,0.0837,0.249,165.969,"audio_features","64m44h2nTKmBczXoDkbErt","spotify:track:64m44h2nTKmBczXoDkbErt","https://api.spotify.com/v1/tracks/64m44h2nTKmBczXoDkbErt","https://api.spotify.com/v1/audio-analysis/64m44h2nTKmBczXoDkbErt",410964,4,"KR"
"364",0.836,0.529,8,-5.469,1,0.0501,0.224,0,0.105,0.505,108.015,"audio_features","22vyazie8hVR7F0CC2BNfb","spotify:track:22vyazie8hVR7F0CC2BNfb","https://api.spotify.com/v1/tracks/22vyazie8hVR7F0CC2BNfb","https://api.spotify.com/v1/audio-analysis/22vyazie8hVR7F0CC2BNfb",180133,4,"KR"
"365",0.766,0.847,7,-3.664,1,0.219,0.153,0,0.299,0.795,98.987,"audio_features","3lcLgImrQkglTgI8Fm5x5X","spotify:track:3lcLgImrQkglTgI8Fm5x5X","https://api.spotify.com/v1/tracks/3lcLgImrQkglTgI8Fm5x5X","https://api.spotify.com/v1/audio-analysis/3lcLgImrQkglTgI8Fm5x5X",187400,4,"KR"
"366",0.782,0.872,7,-3.401,0,0.223,0.215,0,0.139,0.561,138.067,"audio_features","3ijq6sRH7PgRabMb83VvQO","spotify:track:3ijq6sRH7PgRabMb83VvQO","https://api.spotify.com/v1/tracks/3ijq6sRH7PgRabMb83VvQO","https://api.spotify.com/v1/audio-analysis/3ijq6sRH7PgRabMb83VvQO",370533,4,"KR"
"367",0.432,0.38,5,-8.96,1,0.0436,0.589,0,0.0914,0.0708,135.873,"audio_features","0SYpCoj9oeOCC4tTYL7Yfo","spotify:track:0SYpCoj9oeOCC4tTYL7Yfo","https://api.spotify.com/v1/tracks/0SYpCoj9oeOCC4tTYL7Yfo","https://api.spotify.com/v1/audio-analysis/0SYpCoj9oeOCC4tTYL7Yfo",257797,4,"KR"
"368",0.581,0.538,11,-6.632,0,0.0679,0.345,0,0.111,0.142,127.911,"audio_features","4xD5Vnn0DM8jksh1GCTqNu","spotify:track:4xD5Vnn0DM8jksh1GCTqNu","https://api.spotify.com/v1/tracks/4xD5Vnn0DM8jksh1GCTqNu","https://api.spotify.com/v1/audio-analysis/4xD5Vnn0DM8jksh1GCTqNu",243107,4,"KR"
"369",0.543,0.774,10,-5.798,0,0.308,0.171,0,0.13,0.556,92.957,"audio_features","6KboccKS3L0feiVQST88Ag","spotify:track:6KboccKS3L0feiVQST88Ag","https://api.spotify.com/v1/tracks/6KboccKS3L0feiVQST88Ag","https://api.spotify.com/v1/audio-analysis/6KboccKS3L0feiVQST88Ag",256425,3,"KR"
"370",0.493,0.874,10,-2.276,0,0.179,0.0782,0,0.599,0.795,86.048,"audio_features","4AwtazkAUcviUqBmlvLft7","spotify:track:4AwtazkAUcviUqBmlvLft7","https://api.spotify.com/v1/tracks/4AwtazkAUcviUqBmlvLft7","https://api.spotify.com/v1/audio-analysis/4AwtazkAUcviUqBmlvLft7",265227,4,"KR"
"371",0.479,0.688,9,-4.464,0,0.0589,0.138,0,0.261,0.312,83.413,"audio_features","6UdWJyvgIMRiTunvu77GkB","spotify:track:6UdWJyvgIMRiTunvu77GkB","https://api.spotify.com/v1/tracks/6UdWJyvgIMRiTunvu77GkB","https://api.spotify.com/v1/audio-analysis/6UdWJyvgIMRiTunvu77GkB",229200,4,"KR"
"372",0.682,0.839,9,-4.955,1,0.361,0.267,0,0.0992,0.65,125.614,"audio_features","31l7az7JT4boi5BjUth78k","spotify:track:31l7az7JT4boi5BjUth78k","https://api.spotify.com/v1/tracks/31l7az7JT4boi5BjUth78k","https://api.spotify.com/v1/audio-analysis/31l7az7JT4boi5BjUth78k",221827,4,"KR"
"373",0.561,0.801,11,-4.862,0,0.371,0.0942,0,0.118,0.358,170.195,"audio_features","2ERZ0YZSFysdePb3G7t0p4","spotify:track:2ERZ0YZSFysdePb3G7t0p4","https://api.spotify.com/v1/tracks/2ERZ0YZSFysdePb3G7t0p4","https://api.spotify.com/v1/audio-analysis/2ERZ0YZSFysdePb3G7t0p4",278600,4,"KR"
"374",0.646,0.783,0,-3.908,1,0.0694,0.542,0,0.102,0.835,94.02,"audio_features","54BUmWA6AIml1x6EiSgkTf","spotify:track:54BUmWA6AIml1x6EiSgkTf","https://api.spotify.com/v1/tracks/54BUmWA6AIml1x6EiSgkTf","https://api.spotify.com/v1/audio-analysis/54BUmWA6AIml1x6EiSgkTf",231680,4,"KR"
"375",0.824,0.803,7,-4.583,0,0.0448,0.473,6.18e-05,0.0976,0.773,119.952,"audio_features","6RXHipTclQenO0vKFeGZYi","spotify:track:6RXHipTclQenO0vKFeGZYi","https://api.spotify.com/v1/tracks/6RXHipTclQenO0vKFeGZYi","https://api.spotify.com/v1/audio-analysis/6RXHipTclQenO0vKFeGZYi",241093,4,"FR"
"376",0.901,0.939,6,-2.762,1,0.274,0.117,0,0.0643,0.805,142.948,"audio_features","205HNJ73cgpC0LAOnuQiWT","spotify:track:205HNJ73cgpC0LAOnuQiWT","https://api.spotify.com/v1/tracks/205HNJ73cgpC0LAOnuQiWT","https://api.spotify.com/v1/audio-analysis/205HNJ73cgpC0LAOnuQiWT",356347,4,"FR"
"377",0.763,0.919,4,-4.041,0,0.112,0.132,3.74e-05,0.0917,0.488,134.918,"audio_features","29n9av2AJlYDHtqfuv0X04","spotify:track:29n9av2AJlYDHtqfuv0X04","https://api.spotify.com/v1/tracks/29n9av2AJlYDHtqfuv0X04","https://api.spotify.com/v1/audio-analysis/29n9av2AJlYDHtqfuv0X04",200107,4,"FR"
"378",0.898,0.738,7,-3.521,0,0.0509,0.397,0,0.0786,0.604,128.048,"audio_features","14M6BbiHt2w9KHVvoIUIUF","spotify:track:14M6BbiHt2w9KHVvoIUIUF","https://api.spotify.com/v1/tracks/14M6BbiHt2w9KHVvoIUIUF","https://api.spotify.com/v1/audio-analysis/14M6BbiHt2w9KHVvoIUIUF",196733,4,"FR"
"379",0.801,0.668,0,-4.429,1,0.0491,0.603,0,0.11,0.884,112.035,"audio_features","4DMSNaJcSirQN31BSf2BeZ","spotify:track:4DMSNaJcSirQN31BSf2BeZ","https://api.spotify.com/v1/tracks/4DMSNaJcSirQN31BSf2BeZ","https://api.spotify.com/v1/audio-analysis/4DMSNaJcSirQN31BSf2BeZ",211667,4,"FR"
