"","id","disc_number","duration_ms.x","explicit","href","is_local","is_playable","name","popularity","preview_url","track_number","type.x","uri.x","album.album_type","album.href","album.id","album.name","album.release_date","album.release_date_precision","album.total_tracks","album.type","album.uri","album.external_urls.spotify","external_ids.isrc","external_urls.spotify","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type.y","uri.y","track_href","analysis_url","duration_ms.y","time_signature","genre2","albumpop"
"114","4KW1lqgSr8TKrvBII0Brf8",1,135920,TRUE,"https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8",FALSE,TRUE,"Father Stretch My Hands Pt. 1",80,NA,2,"track","spotify:track:4KW1lqgSr8TKrvBII0Brf8","album","https://api.spotify.com/v1/albums/7gsWAHLeT0w7es6FofOXk1","7gsWAHLeT0w7es6FofOXk1","The Life Of Pablo","2016-06-10","day",20,"album","spotify:album:7gsWAHLeT0w7es6FofOXk1","https://open.spotify.com/album/7gsWAHLeT0w7es6FofOXk1","USUM71603067","https://open.spotify.com/track/4KW1lqgSr8TKrvBII0Brf8","rap",0.724,0.573,7,-4.113,1,0.0549,0.118,0,0.538,0.438,113.088,"audio_features","spotify:track:4KW1lqgSr8TKrvBII0Brf8","https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8","https://api.spotify.com/v1/audio-analysis/4KW1lqgSr8TKrvBII0Brf8",135920,4,"rap",87
"115","4L9Ds4mpD3SuYoWwFUlv16",1,185200,FALSE,"https://api.spotify.com/v1/tracks/4L9Ds4mpD3SuYoWwFUlv16",FALSE,TRUE,"Simple",69,NA,3,"track","spotify:track:4L9Ds4mpD3SuYoWwFUlv16","album","https://api.spotify.com/v1/albums/64nhe9s692yKECAoMcEQ8U","64nhe9s692yKECAoMcEQ8U","Can't Say I Ain't Country","2019-02-15","day",19,"album","spotify:album:64nhe9s692yKECAoMcEQ8U","https://open.spotify.com/album/64nhe9s692yKECAoMcEQ8U","QM3E21802116","https://open.spotify.com/track/4L9Ds4mpD3SuYoWwFUlv16","country",0.362,0.882,3,-3.717,1,0.0973,0.0791,0,0.15,0.864,199.811,"audio_features","spotify:track:4L9Ds4mpD3SuYoWwFUlv16","https://api.spotify.com/v1/tracks/4L9Ds4mpD3SuYoWwFUlv16","https://api.spotify.com/v1/audio-analysis/4L9Ds4mpD3SuYoWwFUlv16",185200,4,"country",72
"116","4Li2WHPkuyCdtmokzW2007",1,219333,TRUE,"https://api.spotify.com/v1/tracks/4Li2WHPkuyCdtmokzW2007",FALSE,TRUE,"Ni**as In Paris",81,NA,3,"track","spotify:track:4Li2WHPkuyCdtmokzW2007","album","https://api.spotify.com/v1/albums/2P2Xwvh2xWXIZ1OWY9S9o5","2P2Xwvh2xWXIZ1OWY9S9o5","Watch The Throne (Deluxe)","2011-08-08","day",16,"album","spotify:album:2P2Xwvh2xWXIZ1OWY9S9o5","https://open.spotify.com/album/2P2Xwvh2xWXIZ1OWY9S9o5","USUM71111621","https://open.spotify.com/track/4Li2WHPkuyCdtmokzW2007","rap",0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,"audio_features","spotify:track:4Li2WHPkuyCdtmokzW2007","https://api.spotify.com/v1/tracks/4Li2WHPkuyCdtmokzW2007","https://api.spotify.com/v1/audio-analysis/4Li2WHPkuyCdtmokzW2007",219333,4,"rap",83
"117","4oR2cCQGs0Yt0Mgr2diV6V",1,171333,FALSE,"https://api.spotify.com/v1/tracks/4oR2cCQGs0Yt0Mgr2diV6V",FALSE,TRUE,"What’s Your Country Song",68,NA,3,"track","spotify:track:4oR2cCQGs0Yt0Mgr2diV6V","album","https://api.spotify.com/v1/albums/3W2BTPUHJX51hweWPNRenv","3W2BTPUHJX51hweWPNRenv","Country Again (Side A)","2021-04-30","day",11,"album","spotify:album:3W2BTPUHJX51hweWPNRenv","https://open.spotify.com/album/3W2BTPUHJX51hweWPNRenv","USLXJ2007574","https://open.spotify.com/track/4oR2cCQGs0Yt0Mgr2diV6V","country",0.359,0.706,5,-6.151,1,0.0309,0.000602,0,0.285,0.479,174.079,"audio_features","spotify:track:4oR2cCQGs0Yt0Mgr2diV6V","https://api.spotify.com/v1/tracks/4oR2cCQGs0Yt0Mgr2diV6V","https://api.spotify.com/v1/audio-analysis/4oR2cCQGs0Yt0Mgr2diV6V",171333,4,"country",72
"118","4qQwGRtGT7l6ckQtdPEFd4",1,202920,FALSE,"https://api.spotify.com/v1/tracks/4qQwGRtGT7l6ckQtdPEFd4",FALSE,TRUE,"Talk You Out Of It",63,NA,4,"track","spotify:track:4qQwGRtGT7l6ckQtdPEFd4","album","https://api.spotify.com/v1/albums/64nhe9s692yKECAoMcEQ8U","64nhe9s692yKECAoMcEQ8U","Can't Say I Ain't Country","2019-02-15","day",19,"album","spotify:album:64nhe9s692yKECAoMcEQ8U","https://open.spotify.com/album/64nhe9s692yKECAoMcEQ8U","QM3E21802135","https://open.spotify.com/track/4qQwGRtGT7l6ckQtdPEFd4","country",0.651,0.708,4,-4.791,1,0.0376,0.582,0,0.0796,0.558,119.964,"audio_features","spotify:track:4qQwGRtGT7l6ckQtdPEFd4","https://api.spotify.com/v1/tracks/4qQwGRtGT7l6ckQtdPEFd4","https://api.spotify.com/v1/audio-analysis/4qQwGRtGT7l6ckQtdPEFd4",202920,4,"country",72
"119","4rW9EUFaMSNVY8JhbqrB6z",1,156200,FALSE,"https://api.spotify.com/v1/tracks/4rW9EUFaMSNVY8JhbqrB6z",FALSE,TRUE,"Me and My Kind",71,"https://p.scdn.co/mp3-preview/42c4a435d65e9e17df8dee6684ccbd7c2425219c?cid=2c522ebeb84f4aa189ec93288a41d97f",2,"track","spotify:track:4rW9EUFaMSNVY8JhbqrB6z","album","https://api.spotify.com/v1/albums/0JKpAxkMB9RxA4EqqhLhLj","0JKpAxkMB9RxA4EqqhLhLj","Cowboy Like Me","2014-01-14","day",13,"album","spotify:album:0JKpAxkMB9RxA4EqqhLhLj","https://open.spotify.com/album/0JKpAxkMB9RxA4EqqhLhLj","QMCQK1300002","https://open.spotify.com/track/4rW9EUFaMSNVY8JhbqrB6z","country",0.588,0.807,2,-3.426,1,0.0283,0.0835,0,0.109,0.674,110.014,"audio_features","spotify:track:4rW9EUFaMSNVY8JhbqrB6z","https://api.spotify.com/v1/tracks/4rW9EUFaMSNVY8JhbqrB6z","https://api.spotify.com/v1/audio-analysis/4rW9EUFaMSNVY8JhbqrB6z",156200,4,"country",73
"120","4TCc369aRPRubv1m8R1TBG",1,178146,FALSE,"https://api.spotify.com/v1/tracks/4TCc369aRPRubv1m8R1TBG",FALSE,TRUE,"Got What I Got",68,"https://p.scdn.co/mp3-preview/f1d8b49c8e7224724fbf69bd0c6378b6a7d41cb8?cid=2c522ebeb84f4aa189ec93288a41d97f",5,"track","spotify:track:4TCc369aRPRubv1m8R1TBG","album","https://api.spotify.com/v1/albums/2f0DzdU6QbWtZqSlN7s1s5","2f0DzdU6QbWtZqSlN7s1s5","9","2019-11-22","day",16,"album","spotify:album:2f0DzdU6QbWtZqSlN7s1s5","https://open.spotify.com/album/2f0DzdU6QbWtZqSlN7s1s5","QMRSZ1901461","https://open.spotify.com/track/4TCc369aRPRubv1m8R1TBG","country",0.512,0.58,3,-6.658,0,0.029,0.621,1.72e-05,0.513,0.303,159.847,"audio_features","spotify:track:4TCc369aRPRubv1m8R1TBG","https://api.spotify.com/v1/tracks/4TCc369aRPRubv1m8R1TBG","https://api.spotify.com/v1/audio-analysis/4TCc369aRPRubv1m8R1TBG",178147,3,"country",72
"121","4TIqzdAssasqx3DAe6cG9J",1,218447,TRUE,"https://api.spotify.com/v1/tracks/4TIqzdAssasqx3DAe6cG9J",FALSE,TRUE,"Ramen & OJ",75,"https://p.scdn.co/mp3-preview/9911ae027c5cd3c3760c33fa91ff603a97b33a18?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:4TIqzdAssasqx3DAe6cG9J","single","https://api.spotify.com/v1/albums/48ahZJLcagb8VTgRAuv6WQ","48ahZJLcagb8VTgRAuv6WQ","Ramen & OJ","2021-04-30","day",1,"album","spotify:album:48ahZJLcagb8VTgRAuv6WQ","https://open.spotify.com/album/48ahZJLcagb8VTgRAuv6WQ","QZES92173120","https://open.spotify.com/track/4TIqzdAssasqx3DAe6cG9J","rap",0.597,0.571,1,-6.205,0,0.293,0.492,0,0.093,0.165,106.196,"audio_features","spotify:track:4TIqzdAssasqx3DAe6cG9J","https://api.spotify.com/v1/tracks/4TIqzdAssasqx3DAe6cG9J","https://api.spotify.com/v1/audio-analysis/4TIqzdAssasqx3DAe6cG9J",218448,3,"rap",NA
"122","4uhvMW7ly7tJil31YYscAN",1,199993,TRUE,"https://api.spotify.com/v1/tracks/4uhvMW7ly7tJil31YYscAN",FALSE,TRUE,"Erase Your Social",73,"https://p.scdn.co/mp3-preview/8620334ac2c2c5b88aeb4784b8c77eae3c29fbfc?cid=2c522ebeb84f4aa189ec93288a41d97f",8,"track","spotify:track:4uhvMW7ly7tJil31YYscAN","album","https://api.spotify.com/v1/albums/6LX75kNicFqjjiAOeZgN67","6LX75kNicFqjjiAOeZgN67","The Perfect LUV Tape","2016-08-10","day",10,"album","spotify:album:6LX75kNicFqjjiAOeZgN67","https://open.spotify.com/album/6LX75kNicFqjjiAOeZgN67","USAT21602379","https://open.spotify.com/track/4uhvMW7ly7tJil31YYscAN","rap",0.705,0.609,3,-5.728,1,0.0729,0.694,0,0.234,0.718,140.058,"audio_features","spotify:track:4uhvMW7ly7tJil31YYscAN","https://api.spotify.com/v1/tracks/4uhvMW7ly7tJil31YYscAN","https://api.spotify.com/v1/audio-analysis/4uhvMW7ly7tJil31YYscAN",199993,4,"rap",75
"123","4VXIryQMWpIdGgYR4TrjT1",1,165819,TRUE,"https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1",FALSE,TRUE,"All Girls Are The Same",81,NA,2,"track","spotify:track:4VXIryQMWpIdGgYR4TrjT1","album","https://api.spotify.com/v1/albums/6tkjU4Umpo79wwkgPMV3nZ","6tkjU4Umpo79wwkgPMV3nZ","Goodbye & Good Riddance","2018-12-10","day",17,"album","spotify:album:6tkjU4Umpo79wwkgPMV3nZ","https://open.spotify.com/album/6tkjU4Umpo79wwkgPMV3nZ","USUG11800651","https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1","rap",0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,"audio_features","spotify:track:4VXIryQMWpIdGgYR4TrjT1","https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1","https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1",165820,4,"rap",91
"124","52GuoXJUOFAwmPMtH3V9W4",1,208733,FALSE,"https://api.spotify.com/v1/tracks/52GuoXJUOFAwmPMtH3V9W4",FALSE,TRUE,"Tomorrow Me",68,"https://p.scdn.co/mp3-preview/48f4a2158d85fa3c8d0749a0320ffebd50658588?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:52GuoXJUOFAwmPMtH3V9W4","single","https://api.spotify.com/v1/albums/2LI2YMMEAYwSzlVRNGJMNE","2LI2YMMEAYwSzlVRNGJMNE","Tomorrow Me","2022-04-22","day",1,"album","spotify:album:2LI2YMMEAYwSzlVRNGJMNE","https://open.spotify.com/album/2LI2YMMEAYwSzlVRNGJMNE","US6XF2000187","https://open.spotify.com/track/52GuoXJUOFAwmPMtH3V9W4","country",0.54,0.694,7,-4.477,1,0.0275,0.144,0,0.197,0.444,146.148,"audio_features","spotify:track:52GuoXJUOFAwmPMtH3V9W4","https://api.spotify.com/v1/tracks/52GuoXJUOFAwmPMtH3V9W4","https://api.spotify.com/v1/audio-analysis/52GuoXJUOFAwmPMtH3V9W4",208733,4,"country",NA
"125","53bZYxVbCYm6w1Gx8U64bz",1,197453,FALSE,"https://api.spotify.com/v1/tracks/53bZYxVbCYm6w1Gx8U64bz",FALSE,TRUE,"Settling Down",64,"https://p.scdn.co/mp3-preview/ac70221dd430284ef1234b17bdd70e424c036101?cid=2c522ebeb84f4aa189ec93288a41d97f",4,"track","spotify:track:53bZYxVbCYm6w1Gx8U64bz","album","https://api.spotify.com/v1/albums/5Or2XM0Gjy6Y8qlaERqsSn","5Or2XM0Gjy6Y8qlaERqsSn","Wildcard","2019-11-01","day",14,"album","spotify:album:5Or2XM0Gjy6Y8qlaERqsSn","https://open.spotify.com/album/5Or2XM0Gjy6Y8qlaERqsSn","US6XF1800262","https://open.spotify.com/track/53bZYxVbCYm6w1Gx8U64bz","country",0.643,0.756,6,-5.8,0,0.0305,0.0215,0.000268,0.101,0.934,90.001,"audio_features","spotify:track:53bZYxVbCYm6w1Gx8U64bz","https://api.spotify.com/v1/tracks/53bZYxVbCYm6w1Gx8U64bz","https://api.spotify.com/v1/audio-analysis/53bZYxVbCYm6w1Gx8U64bz",197453,4,"country",72
"126","53tv6ZbyeAwfAUwFaxYbfO",1,146844,TRUE,"https://api.spotify.com/v1/tracks/53tv6ZbyeAwfAUwFaxYbfO",FALSE,TRUE,"Hellcats & Trackhawks",72,"https://p.scdn.co/mp3-preview/36cd69291a7b5283224ec09dc50ea6f65b6bd827?cid=2c522ebeb84f4aa189ec93288a41d97f",4,"track","spotify:track:53tv6ZbyeAwfAUwFaxYbfO","album","https://api.spotify.com/v1/albums/7HCh4HQHDNZkXphOzb6ugT","7HCh4HQHDNZkXphOzb6ugT","Only The Family - Lil Durk Presents: Loyal Bros","2021-03-05","day",23,"album","spotify:album:7HCh4HQHDNZkXphOzb6ugT","https://open.spotify.com/album/7HCh4HQHDNZkXphOzb6ugT","USUYG1360356","https://open.spotify.com/track/53tv6ZbyeAwfAUwFaxYbfO","rap",0.841,0.672,1,-5.557,0,0.371,0.0122,0,0.321,0.599,157.026,"audio_features","spotify:track:53tv6ZbyeAwfAUwFaxYbfO","https://api.spotify.com/v1/tracks/53tv6ZbyeAwfAUwFaxYbfO","https://api.spotify.com/v1/audio-analysis/53tv6ZbyeAwfAUwFaxYbfO",146845,4,"rap",74
"127","53yTYusPQJ1AApL1hi0Dnc",1,216093,FALSE,"https://api.spotify.com/v1/tracks/53yTYusPQJ1AApL1hi0Dnc",FALSE,TRUE,"Sunrise, Sunburn, Sunset",63,NA,5,"track","spotify:track:53yTYusPQJ1AApL1hi0Dnc","album","https://api.spotify.com/v1/albums/6NUEU1vyIctdAg8IHot8Wy","6NUEU1vyIctdAg8IHot8Wy","What Makes You Country","2017-12-08","day",15,"album","spotify:album:6NUEU1vyIctdAg8IHot8Wy","https://open.spotify.com/album/6NUEU1vyIctdAg8IHot8Wy","USUM71710646","https://open.spotify.com/track/53yTYusPQJ1AApL1hi0Dnc","country",0.471,0.897,9,-2.27,1,0.0597,0.193,0,0.196,0.719,159.958,"audio_features","spotify:track:53yTYusPQJ1AApL1hi0Dnc","https://api.spotify.com/v1/tracks/53yTYusPQJ1AApL1hi0Dnc","https://api.spotify.com/v1/audio-analysis/53yTYusPQJ1AApL1hi0Dnc",216093,4,"country",69
"128","56uXDJRCuoS7abX3SkzHKQ",1,224954,TRUE,"https://api.spotify.com/v1/tracks/56uXDJRCuoS7abX3SkzHKQ",FALSE,TRUE,"Myron",73,"https://p.scdn.co/mp3-preview/e60ad6e16b53d442969fced7d41071d1c48ab4dc?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:56uXDJRCuoS7abX3SkzHKQ","album","https://api.spotify.com/v1/albums/0fEO7g2c5onkaXsybEtuD2","0fEO7g2c5onkaXsybEtuD2","Eternal Atake (Deluxe) - LUV vs. The World 2","2020-03-13","day",32,"album","spotify:album:0fEO7g2c5onkaXsybEtuD2","https://open.spotify.com/album/0fEO7g2c5onkaXsybEtuD2","USAT22001372","https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ","rap",0.771,0.654,8,-6.976,0,0.298,0.055,0,0.214,0.573,155.047,"audio_features","spotify:track:56uXDJRCuoS7abX3SkzHKQ","https://api.spotify.com/v1/tracks/56uXDJRCuoS7abX3SkzHKQ","https://api.spotify.com/v1/audio-analysis/56uXDJRCuoS7abX3SkzHKQ",224955,4,"rap",80
"129","59nOXPmaKlBfGMDeOVGrIK",1,189893,TRUE,"https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK",FALSE,TRUE,"WAIT FOR U (feat. Drake & Tems)",80,"https://p.scdn.co/mp3-preview/a225651eb324272ab25dbf3b757db8d6420b0f4a?cid=2c522ebeb84f4aa189ec93288a41d97f",7,"track","spotify:track:59nOXPmaKlBfGMDeOVGrIK","album","https://api.spotify.com/v1/albums/6tE9Dnp2zInFij4jKssysL","6tE9Dnp2zInFij4jKssysL","I NEVER LIKED YOU","2022-04-29","day",16,"album","spotify:album:6tE9Dnp2zInFij4jKssysL","https://open.spotify.com/album/6tE9Dnp2zInFij4jKssysL","USSM12203789","https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK","rap",0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,"audio_features","spotify:track:59nOXPmaKlBfGMDeOVGrIK","https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK","https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK",189893,4,"rap",92
"130","5AihIu9yF3flkw1jFMyfwW",1,221520,FALSE,"https://api.spotify.com/v1/tracks/5AihIu9yF3flkw1jFMyfwW",FALSE,TRUE,"Human",63,"https://p.scdn.co/mp3-preview/df81e983c090864817b48b81a8aef366a87f343c?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:5AihIu9yF3flkw1jFMyfwW","album","https://api.spotify.com/v1/albums/3og8X1LYiVq3nPdMxpM9Wb","3og8X1LYiVq3nPdMxpM9Wb","Human The Double Album","2021-10-08","day",18,"album","spotify:album:3og8X1LYiVq3nPdMxpM9Wb","https://open.spotify.com/album/3og8X1LYiVq3nPdMxpM9Wb","QMCQK1900116","https://open.spotify.com/track/5AihIu9yF3flkw1jFMyfwW","country",0.4,0.647,2,-7.279,1,0.0337,0.176,5.79e-05,0.11,0.274,84.08,"audio_features","spotify:track:5AihIu9yF3flkw1jFMyfwW","https://api.spotify.com/v1/tracks/5AihIu9yF3flkw1jFMyfwW","https://api.spotify.com/v1/audio-analysis/5AihIu9yF3flkw1jFMyfwW",221520,4,"country",77
"131","5HGibWoxnkYSkl6mHmAlOE",1,190186,FALSE,"https://api.spotify.com/v1/tracks/5HGibWoxnkYSkl6mHmAlOE",FALSE,TRUE,"That's My Kind Of Night",70,NA,1,"track","spotify:track:5HGibWoxnkYSkl6mHmAlOE","album","https://api.spotify.com/v1/albums/5M8gr5RV2eR6UkztC69ogB","5M8gr5RV2eR6UkztC69ogB","Crash My Party","2013-01-01","day",13,"album","spotify:album:5M8gr5RV2eR6UkztC69ogB","https://open.spotify.com/album/5M8gr5RV2eR6UkztC69ogB","USUM71307711","https://open.spotify.com/track/5HGibWoxnkYSkl6mHmAlOE","country",0.661,0.751,7,-2.909,1,0.0481,0.0571,0,0.105,0.875,109.995,"audio_features","spotify:track:5HGibWoxnkYSkl6mHmAlOE","https://api.spotify.com/v1/tracks/5HGibWoxnkYSkl6mHmAlOE","https://api.spotify.com/v1/audio-analysis/5HGibWoxnkYSkl6mHmAlOE",190187,4,"country",76
"132","5hUYsaOyMY32yjRXeuQwGj",1,228093,TRUE,"https://api.spotify.com/v1/tracks/5hUYsaOyMY32yjRXeuQwGj",FALSE,TRUE,"Mirror",74,NA,17,"track","spotify:track:5hUYsaOyMY32yjRXeuQwGj","album","https://api.spotify.com/v1/albums/0pFydyko4Iw450abXlDPpp","0pFydyko4Iw450abXlDPpp","Tha Carter IV (Complete Edition)","2011-08-29","day",21,"album","spotify:album:0pFydyko4Iw450abXlDPpp","https://open.spotify.com/album/0pFydyko4Iw450abXlDPpp","USCM51100327","https://open.spotify.com/track/5hUYsaOyMY32yjRXeuQwGj","rap",0.328,0.622,5,-7.291,0,0.0866,0.858,0,0.104,0.401,74.267,"audio_features","spotify:track:5hUYsaOyMY32yjRXeuQwGj","https://api.spotify.com/v1/tracks/5hUYsaOyMY32yjRXeuQwGj","https://api.spotify.com/v1/audio-analysis/5hUYsaOyMY32yjRXeuQwGj",228093,4,"rap",73
"133","5j4hSQH0KaAc8f6cimnXIT",1,244333,FALSE,"https://api.spotify.com/v1/tracks/5j4hSQH0KaAc8f6cimnXIT",FALSE,TRUE,"Fire Away",67,NA,2,"track","spotify:track:5j4hSQH0KaAc8f6cimnXIT","album","https://api.spotify.com/v1/albums/7lxHnls3yQNl8B9bILmHj7","7lxHnls3yQNl8B9bILmHj7","Traveller","2015-05-04","day",14,"album","spotify:album:7lxHnls3yQNl8B9bILmHj7","https://open.spotify.com/album/7lxHnls3yQNl8B9bILmHj7","USUM71418078","https://open.spotify.com/track/5j4hSQH0KaAc8f6cimnXIT","country",0.559,0.301,9,-9.066,1,0.0297,0.055,0.00979,0.101,0.177,116.123,"audio_features","spotify:track:5j4hSQH0KaAc8f6cimnXIT","https://api.spotify.com/v1/tracks/5j4hSQH0KaAc8f6cimnXIT","https://api.spotify.com/v1/audio-analysis/5j4hSQH0KaAc8f6cimnXIT",244333,3,"country",81
"134","5jROdl6MhcmP3O7h2sVgtw",1,253200,FALSE,"https://api.spotify.com/v1/tracks/5jROdl6MhcmP3O7h2sVgtw",FALSE,TRUE,"Parachute",69,NA,4,"track","spotify:track:5jROdl6MhcmP3O7h2sVgtw","album","https://api.spotify.com/v1/albums/7lxHnls3yQNl8B9bILmHj7","7lxHnls3yQNl8B9bILmHj7","Traveller","2015-05-04","day",14,"album","spotify:album:7lxHnls3yQNl8B9bILmHj7","https://open.spotify.com/album/7lxHnls3yQNl8B9bILmHj7","USUM71418084","https://open.spotify.com/track/5jROdl6MhcmP3O7h2sVgtw","country",0.642,0.762,6,-7.411,1,0.0296,0.00967,5.72e-05,0.182,0.605,113.038,"audio_features","spotify:track:5jROdl6MhcmP3O7h2sVgtw","https://api.spotify.com/v1/tracks/5jROdl6MhcmP3O7h2sVgtw","https://api.spotify.com/v1/audio-analysis/5jROdl6MhcmP3O7h2sVgtw",253200,4,"country",81
"135","5kNe7PE09d6Kvw5pAsx23n",1,227426,FALSE,"https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n",FALSE,TRUE,"Die A Happy Man",72,NA,4,"track","spotify:track:5kNe7PE09d6Kvw5pAsx23n","album","https://api.spotify.com/v1/albums/4ykbJPI8MPscFzROE8dqLy","4ykbJPI8MPscFzROE8dqLy","Tangled Up","2015-01-01","day",13,"album","spotify:album:4ykbJPI8MPscFzROE8dqLy","https://open.spotify.com/album/4ykbJPI8MPscFzROE8dqLy","USLXJ1507199","https://open.spotify.com/track/5kNe7PE09d6Kvw5pAsx23n","country",0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,"audio_features","spotify:track:5kNe7PE09d6Kvw5pAsx23n","https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n","https://api.spotify.com/v1/audio-analysis/5kNe7PE09d6Kvw5pAsx23n",227427,4,"country",73
"136","5mCPDVBb16L4XQwDdbRUpz",1,298940,TRUE,"https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz",FALSE,TRUE,"Passionfruit",81,NA,3,"track","spotify:track:5mCPDVBb16L4XQwDdbRUpz","album","https://api.spotify.com/v1/albums/1lXY618HWkwYKJWBRYR4MK","1lXY618HWkwYKJWBRYR4MK","More Life","2017-03-18","day",22,"album","spotify:album:1lXY618HWkwYKJWBRYR4MK","https://open.spotify.com/album/1lXY618HWkwYKJWBRYR4MK","USCM51700072","https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz","rap",0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,"audio_features","spotify:track:5mCPDVBb16L4XQwDdbRUpz","https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz","https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz",298941,4,"rap",88
"137","5MwynWK9s4hlyKHqhkNn4A",1,205453,FALSE,"https://api.spotify.com/v1/tracks/5MwynWK9s4hlyKHqhkNn4A",FALSE,TRUE,"Chasin' You",76,"https://p.scdn.co/mp3-preview/1832a712c7f38ae178f58258f96d920ea9cc0da9?cid=2c522ebeb84f4aa189ec93288a41d97f",9,"track","spotify:track:5MwynWK9s4hlyKHqhkNn4A","album","https://api.spotify.com/v1/albums/1IR2nlwX6YVTXXeu2qzoWO","1IR2nlwX6YVTXXeu2qzoWO","If I Know Me","2018-04-27","day",14,"album","spotify:album:1IR2nlwX6YVTXXeu2qzoWO","https://open.spotify.com/album/1IR2nlwX6YVTXXeu2qzoWO","QZ22S1800006","https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A","country",0.631,0.591,7,-5.785,1,0.0277,0.657,0,0.11,0.489,97.074,"audio_features","spotify:track:5MwynWK9s4hlyKHqhkNn4A","https://api.spotify.com/v1/tracks/5MwynWK9s4hlyKHqhkNn4A","https://api.spotify.com/v1/audio-analysis/5MwynWK9s4hlyKHqhkNn4A",205453,4,"country",85
"138","5OELUCYgOHKFAvCERnAvfS",1,216573,FALSE,"https://api.spotify.com/v1/tracks/5OELUCYgOHKFAvCERnAvfS",FALSE,TRUE,"More Than My Hometown",75,NA,15,"track","spotify:track:5OELUCYgOHKFAvCERnAvfS","album","https://api.spotify.com/v1/albums/6JlCkqkqobGirPsaleJpFr","6JlCkqkqobGirPsaleJpFr","Dangerous: The Double Album","2021-01-08","day",30,"album","spotify:album:6JlCkqkqobGirPsaleJpFr","https://open.spotify.com/album/6JlCkqkqobGirPsaleJpFr","QZ22S1800117","https://open.spotify.com/track/5OELUCYgOHKFAvCERnAvfS","country",0.62,0.869,6,-5.479,1,0.0462,0.615,0,0.131,0.597,126.019,"audio_features","spotify:track:5OELUCYgOHKFAvCERnAvfS","https://api.spotify.com/v1/tracks/5OELUCYgOHKFAvCERnAvfS","https://api.spotify.com/v1/audio-analysis/5OELUCYgOHKFAvCERnAvfS",216573,4,"country",90
"139","5SkRLpaGtvYPhw02vZhQQ9",1,223506,TRUE,"https://api.spotify.com/v1/tracks/5SkRLpaGtvYPhw02vZhQQ9",FALSE,TRUE,"All Falls Down",79,NA,4,"track","spotify:track:5SkRLpaGtvYPhw02vZhQQ9","album","https://api.spotify.com/v1/albums/4Uv86qWpGTxf7fU7lG5X6F","4Uv86qWpGTxf7fU7lG5X6F","The College Dropout","2004-02-10","day",21,"album","spotify:album:4Uv86qWpGTxf7fU7lG5X6F","https://open.spotify.com/album/4Uv86qWpGTxf7fU7lG5X6F","USDJ20301703","https://open.spotify.com/track/5SkRLpaGtvYPhw02vZhQQ9","rap",0.657,0.734,8,-4.832,0,0.484,0.149,0,0.139,0.434,91.03,"audio_features","spotify:track:5SkRLpaGtvYPhw02vZhQQ9","https://api.spotify.com/v1/tracks/5SkRLpaGtvYPhw02vZhQQ9","https://api.spotify.com/v1/audio-analysis/5SkRLpaGtvYPhw02vZhQQ9",223507,4,"rap",86
