"","disc_number","duration_ms","explicit","href","id","is_local","is_playable","name","popularity","preview_url","track_number","type","uri","album.album_type","album.href","album.id","album.name","album.release_date","album.release_date_precision","album.total_tracks","album.type","album.uri","album.external_urls.spotify","external_ids.isrc","external_urls.spotify","genre","country","restrictions.reason","totaltracks","explicitprop","single","singlepop","date","country2"
"1856",1,274520,FALSE,"https://api.spotify.com/v1/tracks/4EuaDcxHmHKS6gZ5iuGba0","4EuaDcxHmHKS6gZ5iuGba0",FALSE,TRUE,"Joy Of My Life",66,NA,6,"track","spotify:track:4EuaDcxHmHKS6gZ5iuGba0","album","https://api.spotify.com/v1/albums/0sOeI7pbAmIc8aDFyvkBUW","0sOeI7pbAmIc8aDFyvkBUW","Starting Over","2020-11-13","day",14,"album","spotify:album:0sOeI7pbAmIc8aDFyvkBUW","https://open.spotify.com/album/0sOeI7pbAmIc8aDFyvkBUW","USUM72013811","https://open.spotify.com/track/4EuaDcxHmHKS6gZ5iuGba0","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2020-11-13,"JP"
"1857",1,222413,FALSE,"https://api.spotify.com/v1/tracks/178OI1A3qjROeFeh8lmNwW","178OI1A3qjROeFeh8lmNwW",FALSE,TRUE,"Traveller",65,NA,1,"track","spotify:track:178OI1A3qjROeFeh8lmNwW","album","https://api.spotify.com/v1/albums/7lxHnls3yQNl8B9bILmHj7","7lxHnls3yQNl8B9bILmHj7","Traveller","2015-05-04","day",14,"album","spotify:album:7lxHnls3yQNl8B9bILmHj7","https://open.spotify.com/album/7lxHnls3yQNl8B9bILmHj7","USUM71418080","https://open.spotify.com/track/178OI1A3qjROeFeh8lmNwW","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2015-05-04,"JP"
"1858",1,236440,FALSE,"https://api.spotify.com/v1/tracks/7GAaTpSoTWUTbP2Yxlt4Hd","7GAaTpSoTWUTbP2Yxlt4Hd",FALSE,TRUE,"Need You Now",72,NA,1,"track","spotify:track:7GAaTpSoTWUTbP2Yxlt4Hd","album","https://api.spotify.com/v1/albums/5RypFF6rN9MUxFe4aAWA28","5RypFF6rN9MUxFe4aAWA28","Need You Now","2010-01-01","day",12,"album","spotify:album:5RypFF6rN9MUxFe4aAWA28","https://open.spotify.com/album/5RypFF6rN9MUxFe4aAWA28","USCN10900695","https://open.spotify.com/track/7GAaTpSoTWUTbP2Yxlt4Hd","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2010-01-01,"JP"
"1859",1,206597,FALSE,"https://api.spotify.com/v1/tracks/0qkdE1C0ufnUISKwhg8Wh6","0qkdE1C0ufnUISKwhg8Wh6",FALSE,TRUE,"What If I Never Get Over You",63,NA,1,"track","spotify:track:0qkdE1C0ufnUISKwhg8Wh6","album","https://api.spotify.com/v1/albums/2Ni5tXmyXPTG4jeQxvSqjv","2Ni5tXmyXPTG4jeQxvSqjv","Ocean","2019-11-15","day",13,"album","spotify:album:2Ni5tXmyXPTG4jeQxvSqjv","https://open.spotify.com/album/2Ni5tXmyXPTG4jeQxvSqjv","QM3E21914000","https://open.spotify.com/track/0qkdE1C0ufnUISKwhg8Wh6","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2019-11-15,"JP"
"1860",1,224866,FALSE,"https://api.spotify.com/v1/tracks/28f8nlHUMvuW5NXEqOOgb0","28f8nlHUMvuW5NXEqOOgb0",FALSE,TRUE,"American Honey",32,NA,3,"track","spotify:track:28f8nlHUMvuW5NXEqOOgb0","album","https://api.spotify.com/v1/albums/5RypFF6rN9MUxFe4aAWA28","5RypFF6rN9MUxFe4aAWA28","Need You Now","2010-01-01","day",12,"album","spotify:album:5RypFF6rN9MUxFe4aAWA28","https://open.spotify.com/album/5RypFF6rN9MUxFe4aAWA28","USCN11000055","https://open.spotify.com/track/28f8nlHUMvuW5NXEqOOgb0","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2010-01-01,"JP"
"1861",1,218840,FALSE,"https://api.spotify.com/v1/tracks/2OXidlnDThZR3zf36k6DVL","2OXidlnDThZR3zf36k6DVL",FALSE,TRUE,"Just A Kiss",62,NA,2,"track","spotify:track:2OXidlnDThZR3zf36k6DVL","album","https://api.spotify.com/v1/albums/2OecGqWoNWvW2VH4HUixjo","2OecGqWoNWvW2VH4HUixjo","Own The Night","2011-09-13","day",12,"album","spotify:album:2OecGqWoNWvW2VH4HUixjo","https://open.spotify.com/album/2OecGqWoNWvW2VH4HUixjo","USCN11100095","https://open.spotify.com/track/2OXidlnDThZR3zf36k6DVL","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2011-09-13,"JP"
"1862",1,198266,FALSE,"https://api.spotify.com/v1/tracks/6olKv2HP3XgBpvVxAswowe","6olKv2HP3XgBpvVxAswowe",FALSE,TRUE,"Bartender",61,NA,2,"track","spotify:track:6olKv2HP3XgBpvVxAswowe","album","https://api.spotify.com/v1/albums/1JHNRou038CfCC0RZztDz8","1JHNRou038CfCC0RZztDz8","747","2014-09-30","day",11,"album","spotify:album:1JHNRou038CfCC0RZztDz8","https://open.spotify.com/album/1JHNRou038CfCC0RZztDz8","USUM71406165","https://open.spotify.com/track/6olKv2HP3XgBpvVxAswowe","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2014-09-30,"JP"
"1863",1,210113,FALSE,"https://api.spotify.com/v1/tracks/5G6Nf4Ytk3dzxnhfP2AhKR","5G6Nf4Ytk3dzxnhfP2AhKR",FALSE,TRUE,"Ocean",60,NA,13,"track","spotify:track:5G6Nf4Ytk3dzxnhfP2AhKR","album","https://api.spotify.com/v1/albums/2Ni5tXmyXPTG4jeQxvSqjv","2Ni5tXmyXPTG4jeQxvSqjv","Ocean","2019-11-15","day",13,"album","spotify:album:2Ni5tXmyXPTG4jeQxvSqjv","https://open.spotify.com/album/2Ni5tXmyXPTG4jeQxvSqjv","QM3E21914029","https://open.spotify.com/track/5G6Nf4Ytk3dzxnhfP2AhKR","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2019-11-15,"JP"
"1864",1,185069,FALSE,"https://api.spotify.com/v1/tracks/48F2xnWq3LuzYWML327Z2r","48F2xnWq3LuzYWML327Z2r",FALSE,TRUE,"Champagne Night - From Songland",59,NA,1,"track","spotify:track:48F2xnWq3LuzYWML327Z2r","single","https://api.spotify.com/v1/albums/12c0ZbMnEO94emcqf8xfts","12c0ZbMnEO94emcqf8xfts","Champagne Night (From Songland)","2020-06-12","day",1,"album","spotify:album:12c0ZbMnEO94emcqf8xfts","https://open.spotify.com/album/12c0ZbMnEO94emcqf8xfts","QM3E22014063","https://open.spotify.com/track/48F2xnWq3LuzYWML327Z2r","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2020-06-12,"JP"
"1865",1,181200,FALSE,"https://api.spotify.com/v1/tracks/5SulrwmIUDbU5TQQtoYHhL","5SulrwmIUDbU5TQQtoYHhL",FALSE,TRUE,"Like A Lady",57,NA,3,"track","spotify:track:5SulrwmIUDbU5TQQtoYHhL","album","https://api.spotify.com/v1/albums/1GMVHbMadbjNGFoOYXwnLb","1GMVHbMadbjNGFoOYXwnLb","What A Song Can Do (Chapter One)","2021-06-25","day",7,"album","spotify:album:1GMVHbMadbjNGFoOYXwnLb","https://open.spotify.com/album/1GMVHbMadbjNGFoOYXwnLb","QM3E22118073","https://open.spotify.com/track/5SulrwmIUDbU5TQQtoYHhL","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2021-06-25,"JP"
"1866",1,256013,FALSE,"https://api.spotify.com/v1/tracks/2YVCkTYJpv5jelYrHYoEG8","2YVCkTYJpv5jelYrHYoEG8",FALSE,TRUE,"I Run To You",57,NA,5,"track","spotify:track:2YVCkTYJpv5jelYrHYoEG8","album","https://api.spotify.com/v1/albums/3MHTGwjWJhfcc3yBnvo6yh","3MHTGwjWJhfcc3yBnvo6yh","Lady Antebellum","2008-01-01","day",11,"album","spotify:album:3MHTGwjWJhfcc3yBnvo6yh","https://open.spotify.com/album/3MHTGwjWJhfcc3yBnvo6yh","USCN10800387","https://open.spotify.com/track/2YVCkTYJpv5jelYrHYoEG8","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2008-01-01,"JP"
"1867",1,195866,FALSE,"https://api.spotify.com/v1/tracks/4kY7rYtE4OQkJNq22OIYRI","4kY7rYtE4OQkJNq22OIYRI",FALSE,TRUE,"Downtown",56,NA,4,"track","spotify:track:4kY7rYtE4OQkJNq22OIYRI","album","https://api.spotify.com/v1/albums/254bcFt3AV1O2B121GFD9S","254bcFt3AV1O2B121GFD9S","Golden","2013-01-01","day",12,"album","spotify:album:254bcFt3AV1O2B121GFD9S","https://open.spotify.com/album/254bcFt3AV1O2B121GFD9S","USCN11300001","https://open.spotify.com/track/4kY7rYtE4OQkJNq22OIYRI","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2013-01-01,"JP"
"1868",1,162466,FALSE,"https://api.spotify.com/v1/tracks/4w3tQBXhn5345eUXDGBWZG","4w3tQBXhn5345eUXDGBWZG",FALSE,TRUE,"9 to 5",74,"https://p.scdn.co/mp3-preview/8291e55c9a7093077de365f2b475d71b8569856d?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:4w3tQBXhn5345eUXDGBWZG","album","https://api.spotify.com/v1/albums/64Ky1tqKPfwxhJs6msphWd","64Ky1tqKPfwxhJs6msphWd","9 To 5 And Odd Jobs","1980","year",10,"album","spotify:album:64Ky1tqKPfwxhJs6msphWd","https://open.spotify.com/album/64Ky1tqKPfwxhJs6msphWd","USRN19400384","https://open.spotify.com/track/4w3tQBXhn5345eUXDGBWZG","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,NA,"JP"
"1869",1,161533,FALSE,"https://api.spotify.com/v1/tracks/5fdhThPDe6jQQDqCyWrdAn","5fdhThPDe6jQQDqCyWrdAn",FALSE,TRUE,"Jolene",67,"https://p.scdn.co/mp3-preview/b128d8aeaf4b83dc9b15dee027ff07bd07cdeb81?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:5fdhThPDe6jQQDqCyWrdAn","album","https://api.spotify.com/v1/albums/2v2iR6vtrLVTyiNIEsv5Sg","2v2iR6vtrLVTyiNIEsv5Sg","Jolene (Expanded Edition)","1974","year",14,"album","spotify:album:2v2iR6vtrLVTyiNIEsv5Sg","https://open.spotify.com/album/2v2iR6vtrLVTyiNIEsv5Sg","USRN19600096","https://open.spotify.com/track/5fdhThPDe6jQQDqCyWrdAn","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,NA,"JP"
"1870",2,250053,FALSE,"https://api.spotify.com/v1/tracks/6apPqjW8ezpKEicAkkBlvO","6apPqjW8ezpKEicAkkBlvO",FALSE,TRUE,"Islands in the Stream",65,"https://p.scdn.co/mp3-preview/9434ed293a946035026c98548e93fa20d74222b8?cid=2c522ebeb84f4aa189ec93288a41d97f",8,"track","spotify:track:6apPqjW8ezpKEicAkkBlvO","album","https://api.spotify.com/v1/albums/0Qk5ItMuEF2zYoHN8J1sKT","0Qk5ItMuEF2zYoHN8J1sKT","Pure & Simple","2016-08-19","day",22,"album","spotify:album:0Qk5ItMuEF2zYoHN8J1sKT","https://open.spotify.com/album/0Qk5ItMuEF2zYoHN8J1sKT","USRN19600175","https://open.spotify.com/track/6apPqjW8ezpKEicAkkBlvO","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2016-08-19,"JP"
"1871",1,179491,FALSE,"https://api.spotify.com/v1/tracks/6H7nDglS6xWpRidbhMwI2L","6H7nDglS6xWpRidbhMwI2L",FALSE,TRUE,"Here You Come Again",63,"https://p.scdn.co/mp3-preview/145c32603979b20891288d32359e0cc7c37af605?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:6H7nDglS6xWpRidbhMwI2L","album","https://api.spotify.com/v1/albums/64yIGFoYJVg66fRXIxIYJr","64yIGFoYJVg66fRXIxIYJr","Here You Come Again","1977-10-03","day",10,"album","spotify:album:64yIGFoYJVg66fRXIxIYJr","https://open.spotify.com/album/64yIGFoYJVg66fRXIxIYJr","USRN19600172","https://open.spotify.com/track/6H7nDglS6xWpRidbhMwI2L","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,1977-10-03,"JP"
"1872",1,186804,FALSE,"https://api.spotify.com/v1/tracks/6o6STE55cbhH4BuM2EJRL9","6o6STE55cbhH4BuM2EJRL9",FALSE,TRUE,"Faith (with Dolly Parton) [feat. Mr. Probz]",55,"https://p.scdn.co/mp3-preview/453199492bc704cf3e9284cd0b27b919bb31555e?cid=2c522ebeb84f4aa189ec93288a41d97f",2,"track","spotify:track:6o6STE55cbhH4BuM2EJRL9","album","https://api.spotify.com/v1/albums/3N6fadaHlhGxflLKYSDSoU","3N6fadaHlhGxflLKYSDSoU","Church","2020-02-07","day",14,"album","spotify:album:3N6fadaHlhGxflLKYSDSoU","https://open.spotify.com/album/3N6fadaHlhGxflLKYSDSoU","USAT21904751","https://open.spotify.com/track/6o6STE55cbhH4BuM2EJRL9","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2020-02-07,"JP"
"1873",1,223347,FALSE,"https://api.spotify.com/v1/tracks/6oizwmD5yHvlQUw0xvirrY","6oizwmD5yHvlQUw0xvirrY",FALSE,TRUE,"There Was Jesus",59,"https://p.scdn.co/mp3-preview/98b3c5247fcd6964c19adb3e64019548b1be593e?cid=2c522ebeb84f4aa189ec93288a41d97f",7,"track","spotify:track:6oizwmD5yHvlQUw0xvirrY","album","https://api.spotify.com/v1/albums/4TlLYmspdNdUAIitDn3WEk","4TlLYmspdNdUAIitDn3WEk","Rescue Story","2019-10-04","day",10,"album","spotify:album:4TlLYmspdNdUAIitDn3WEk","https://open.spotify.com/album/4TlLYmspdNdUAIitDn3WEk","USA5W1900239","https://open.spotify.com/track/6oizwmD5yHvlQUw0xvirrY","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2019-10-04,"JP"
"1874",1,176093,FALSE,"https://api.spotify.com/v1/tracks/77bNe6jYY8yHdP7orXrz5I","77bNe6jYY8yHdP7orXrz5I",FALSE,TRUE,"I Will Always Love You",56,"https://p.scdn.co/mp3-preview/f3e18679ac787140b385c69d11d1b44921cc8324?cid=2c522ebeb84f4aa189ec93288a41d97f",6,"track","spotify:track:77bNe6jYY8yHdP7orXrz5I","album","https://api.spotify.com/v1/albums/2v2iR6vtrLVTyiNIEsv5Sg","2v2iR6vtrLVTyiNIEsv5Sg","Jolene (Expanded Edition)","1974","year",14,"album","spotify:album:2v2iR6vtrLVTyiNIEsv5Sg","https://open.spotify.com/album/2v2iR6vtrLVTyiNIEsv5Sg","USRN17300007","https://open.spotify.com/track/77bNe6jYY8yHdP7orXrz5I","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,NA,"JP"
"1875",1,183666,FALSE,"https://api.spotify.com/v1/tracks/1l2Xmg54EUr3TDzNIaCr1z","1l2Xmg54EUr3TDzNIaCr1z",FALSE,TRUE,"Coat of Many Colors",57,"https://p.scdn.co/mp3-preview/ae722afab7368abb3830c3ac785348425058b04e?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:1l2Xmg54EUr3TDzNIaCr1z","album","https://api.spotify.com/v1/albums/17CT6ru3CyDXAi6xVaSUzg","17CT6ru3CyDXAi6xVaSUzg","Coat Of Many Colors","1971","year",10,"album","spotify:album:17CT6ru3CyDXAi6xVaSUzg","https://open.spotify.com/album/17CT6ru3CyDXAi6xVaSUzg","USRN17100007","https://open.spotify.com/track/1l2Xmg54EUr3TDzNIaCr1z","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,NA,"JP"
"1876",1,216573,FALSE,"https://api.spotify.com/v1/tracks/27876bQcDNkZhWqvF0zfFN","27876bQcDNkZhWqvF0zfFN",FALSE,TRUE,"Wildflowers - 2015 Remaster",55,"https://p.scdn.co/mp3-preview/0367ddeb07c78c079b2f65b9febd0a453c857f16?cid=2c522ebeb84f4aa189ec93288a41d97f",5,"track","spotify:track:27876bQcDNkZhWqvF0zfFN","album","https://api.spotify.com/v1/albums/4sQEu1QnbFvtYItC4mQSO4","4sQEu1QnbFvtYItC4mQSO4","Trio (2016 Remaster)","1987-03-03","day",11,"album","spotify:album:4sQEu1QnbFvtYItC4mQSO4","https://open.spotify.com/album/4sQEu1QnbFvtYItC4mQSO4","USWB11506585","https://open.spotify.com/track/27876bQcDNkZhWqvF0zfFN","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,1987-03-03,"JP"
"1877",1,152506,FALSE,"https://api.spotify.com/v1/tracks/5oheUEVCpJllnImTs5nNiS","5oheUEVCpJllnImTs5nNiS",FALSE,TRUE,"Why'd You Come in Here Lookin' Like That",53,"https://p.scdn.co/mp3-preview/0444fc444cb09a478cbad63d328c574b83ffde32?cid=2c522ebeb84f4aa189ec93288a41d97f",3,"track","spotify:track:5oheUEVCpJllnImTs5nNiS","album","https://api.spotify.com/v1/albums/10jK6LkJr9Dav78dhsXZJY","10jK6LkJr9Dav78dhsXZJY","White Limozeen","1989-05-30","day",10,"album","spotify:album:10jK6LkJr9Dav78dhsXZJY","https://open.spotify.com/album/10jK6LkJr9Dav78dhsXZJY","USSM18800127","https://open.spotify.com/track/5oheUEVCpJllnImTs5nNiS","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,1989-05-30,"JP"
"1878",1,140773,FALSE,"https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh","4BP3uh0hFLFRb5cjsgLqDh",FALSE,TRUE,"Fortunate Son",79,NA,6,"track","spotify:track:4BP3uh0hFLFRb5cjsgLqDh","album","https://api.spotify.com/v1/albums/31q47gQszFt0CddSyMksgO","31q47gQszFt0CddSyMksgO","Willy And The Poor Boys (Expanded Edition)","1969-11-02","day",13,"album","spotify:album:31q47gQszFt0CddSyMksgO","https://open.spotify.com/album/31q47gQszFt0CddSyMksgO","USC4R0817618","https://open.spotify.com/track/4BP3uh0hFLFRb5cjsgLqDh","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,1969-11-02,"JP"
"1879",1,160333,FALSE,"https://api.spotify.com/v1/tracks/5DnT9a5IM3eMjKgXTWVJvi","5DnT9a5IM3eMjKgXTWVJvi",FALSE,TRUE,"Have You Ever Seen The Rain",71,NA,4,"track","spotify:track:5DnT9a5IM3eMjKgXTWVJvi","album","https://api.spotify.com/v1/albums/3tbpe74iBR23O8uiQlLrXC","3tbpe74iBR23O8uiQlLrXC","Pendulum (Expanded Edition)","1970-12-07","day",10,"album","spotify:album:3tbpe74iBR23O8uiQlLrXC","https://open.spotify.com/album/3tbpe74iBR23O8uiQlLrXC","USFI87000066","https://open.spotify.com/track/5DnT9a5IM3eMjKgXTWVJvi","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,1970-12-07,"JP"
"1880",1,141600,FALSE,"https://api.spotify.com/v1/tracks/20OFwXhEXf12DzwXmaV7fj","20OFwXhEXf12DzwXmaV7fj",FALSE,TRUE,"Bad Moon Rising",76,NA,5,"track","spotify:track:20OFwXhEXf12DzwXmaV7fj","album","https://api.spotify.com/v1/albums/0i9mOB6mPGqwVvtJEXiwPG","0i9mOB6mPGqwVvtJEXiwPG","Green River (Expanded Edition)","1969-08-03","day",14,"album","spotify:album:0i9mOB6mPGqwVvtJEXiwPG","https://open.spotify.com/album/0i9mOB6mPGqwVvtJEXiwPG","USC4R0817604","https://open.spotify.com/track/20OFwXhEXf12DzwXmaV7fj","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,1969-08-03,"JP"
"1881",1,166280,FALSE,"https://api.spotify.com/v1/tracks/2gE95JskwQ1pCACTpGe1Db","2gE95JskwQ1pCACTpGe1Db",FALSE,TRUE,"Down On The Corner",70,NA,1,"track","spotify:track:2gE95JskwQ1pCACTpGe1Db","album","https://api.spotify.com/v1/albums/31q47gQszFt0CddSyMksgO","31q47gQszFt0CddSyMksgO","Willy And The Poor Boys (Expanded Edition)","1969-11-02","day",13,"album","spotify:album:31q47gQszFt0CddSyMksgO","https://open.spotify.com/album/31q47gQszFt0CddSyMksgO","USC4R0817613","https://open.spotify.com/track/2gE95JskwQ1pCACTpGe1Db","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,1969-11-02,"JP"
"1882",1,161466,FALSE,"https://api.spotify.com/v1/tracks/36gPq8WG7tDxrblyGVUCiT","36gPq8WG7tDxrblyGVUCiT",FALSE,TRUE,"Up Around The Bend",69,NA,7,"track","spotify:track:36gPq8WG7tDxrblyGVUCiT","album","https://api.spotify.com/v1/albums/4GLxEXWI3JiRKp6H7bfTIK","4GLxEXWI3JiRKp6H7bfTIK","Cosmo's Factory (Expanded Edition)","1970-07-25","day",14,"album","spotify:album:4GLxEXWI3JiRKp6H7bfTIK","https://open.spotify.com/album/4GLxEXWI3JiRKp6H7bfTIK","USC4R0817632","https://open.spotify.com/track/36gPq8WG7tDxrblyGVUCiT","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,1970-07-25,"JP"
"1883",1,187226,FALSE,"https://api.spotify.com/v1/tracks/2EZc13S7YRi6bTS3SKteRN","2EZc13S7YRi6bTS3SKteRN",FALSE,TRUE,"Proud Mary",57,NA,6,"track","spotify:track:2EZc13S7YRi6bTS3SKteRN","album","https://api.spotify.com/v1/albums/7F76o5x7W6dgfmgcVDeBH0","7F76o5x7W6dgfmgcVDeBH0","Bayou Country","1969-01-05","day",7,"album","spotify:album:7F76o5x7W6dgfmgcVDeBH0","https://open.spotify.com/album/7F76o5x7W6dgfmgcVDeBH0","USFI86900049","https://open.spotify.com/track/2EZc13S7YRi6bTS3SKteRN","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,1969-01-05,"JP"
"1884",1,147493,FALSE,"https://api.spotify.com/v1/tracks/3Bh6uInhcVBVvLraGZdkKD","3Bh6uInhcVBVvLraGZdkKD",FALSE,TRUE,"Who'll Stop The Rain",67,NA,9,"track","spotify:track:3Bh6uInhcVBVvLraGZdkKD","album","https://api.spotify.com/v1/albums/4GLxEXWI3JiRKp6H7bfTIK","4GLxEXWI3JiRKp6H7bfTIK","Cosmo's Factory (Expanded Edition)","1970-07-25","day",14,"album","spotify:album:4GLxEXWI3JiRKp6H7bfTIK","https://open.spotify.com/album/4GLxEXWI3JiRKp6H7bfTIK","USC4R0817634","https://open.spotify.com/track/3Bh6uInhcVBVvLraGZdkKD","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,1970-07-25,"JP"
"1885",1,152453,FALSE,"https://api.spotify.com/v1/tracks/3RTUfvRgq3pYTf7XY0FIcS","3RTUfvRgq3pYTf7XY0FIcS",FALSE,TRUE,"Lookin' Out My Back Door",66,NA,5,"track","spotify:track:3RTUfvRgq3pYTf7XY0FIcS","album","https://api.spotify.com/v1/albums/4GLxEXWI3JiRKp6H7bfTIK","4GLxEXWI3JiRKp6H7bfTIK","Cosmo's Factory (Expanded Edition)","1970-07-25","day",14,"album","spotify:album:4GLxEXWI3JiRKp6H7bfTIK","https://open.spotify.com/album/4GLxEXWI3JiRKp6H7bfTIK","USC4R0817630","https://open.spotify.com/track/3RTUfvRgq3pYTf7XY0FIcS","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,1970-07-25,"JP"
"1886",1,154120,FALSE,"https://api.spotify.com/v1/tracks/11DjZQEZ69EXLo77HVj6yW","11DjZQEZ69EXLo77HVj6yW",FALSE,TRUE,"Green River",65,NA,1,"track","spotify:track:11DjZQEZ69EXLo77HVj6yW","album","https://api.spotify.com/v1/albums/0i9mOB6mPGqwVvtJEXiwPG","0i9mOB6mPGqwVvtJEXiwPG","Green River (Expanded Edition)","1969-08-03","day",14,"album","spotify:album:0i9mOB6mPGqwVvtJEXiwPG","https://open.spotify.com/album/0i9mOB6mPGqwVvtJEXiwPG","USC4R0817600","https://open.spotify.com/track/11DjZQEZ69EXLo77HVj6yW","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,1969-08-03,"JP"
"1887",1,184746,FALSE,"https://api.spotify.com/v1/tracks/6J0AjzrYsPZrQtw6IjErhy","6J0AjzrYsPZrQtw6IjErhy",FALSE,TRUE,"Run Through The Jungle",65,NA,6,"track","spotify:track:6J0AjzrYsPZrQtw6IjErhy","album","https://api.spotify.com/v1/albums/4GLxEXWI3JiRKp6H7bfTIK","4GLxEXWI3JiRKp6H7bfTIK","Cosmo's Factory (Expanded Edition)","1970-07-25","day",14,"album","spotify:album:4GLxEXWI3JiRKp6H7bfTIK","https://open.spotify.com/album/4GLxEXWI3JiRKp6H7bfTIK","USC4R0817631","https://open.spotify.com/track/6J0AjzrYsPZrQtw6IjErhy","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,1970-07-25,"JP"
"1888",1,245625,FALSE,"https://api.spotify.com/v1/tracks/0QULNNd9z5s35entfiiXoa","0QULNNd9z5s35entfiiXoa",FALSE,TRUE,"Drunk (And I Don't Wanna Go Home)",75,"https://p.scdn.co/mp3-preview/e8abd765de43ccea6dc30c7b7b0a391367825f87?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:0QULNNd9z5s35entfiiXoa","single","https://api.spotify.com/v1/albums/6F6ZYE96lTFgzWotepEDhZ","6F6ZYE96lTFgzWotepEDhZ","Drunk (And I Don't Wanna Go Home)","2021-02-26","day",1,"album","spotify:album:6F6ZYE96lTFgzWotepEDhZ","https://open.spotify.com/album/6F6ZYE96lTFgzWotepEDhZ","USRC12100003","https://open.spotify.com/track/0QULNNd9z5s35entfiiXoa","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2021-02-26,"JP"
"1889",1,194760,FALSE,"https://api.spotify.com/v1/tracks/7eqCfMp6Lle7Ij3QjOwrya","7eqCfMp6Lle7Ij3QjOwrya",FALSE,TRUE,"If I Was a Cowboy",47,"https://p.scdn.co/mp3-preview/0e817b5d0c13e486155c3bbde33dd2f5a6bdeecf?cid=2c522ebeb84f4aa189ec93288a41d97f",12,"track","spotify:track:7eqCfMp6Lle7Ij3QjOwrya","album","https://api.spotify.com/v1/albums/69z5d2iu6PdaRZWvx8YVUl","69z5d2iu6PdaRZWvx8YVUl","Palomino","2022-04-29","day",15,"album","spotify:album:69z5d2iu6PdaRZWvx8YVUl","https://open.spotify.com/album/69z5d2iu6PdaRZWvx8YVUl","US6XF2100321","https://open.spotify.com/track/7eqCfMp6Lle7Ij3QjOwrya","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2022-04-29,"JP"
"1890",1,209760,FALSE,"https://api.spotify.com/v1/tracks/0kPeZAyIhIfeZNrtfjJGDB","0kPeZAyIhIfeZNrtfjJGDB",FALSE,TRUE,"Bluebird",69,"https://p.scdn.co/mp3-preview/05501958aa1af408d0bf2ca24915609428fa848c?cid=2c522ebeb84f4aa189ec93288a41d97f",8,"track","spotify:track:0kPeZAyIhIfeZNrtfjJGDB","album","https://api.spotify.com/v1/albums/5Or2XM0Gjy6Y8qlaERqsSn","5Or2XM0Gjy6Y8qlaERqsSn","Wildcard","2019-11-01","day",14,"album","spotify:album:5Or2XM0Gjy6Y8qlaERqsSn","https://open.spotify.com/album/5Or2XM0Gjy6Y8qlaERqsSn","US6XF1800265","https://open.spotify.com/track/0kPeZAyIhIfeZNrtfjJGDB","country","JP",NA,199,0.0201005025125628,24,0.120603015075377,2019-11-01,"JP"
