"","disc_number","duration_ms","explicit","href","id","is_local","is_playable","name","popularity","preview_url","track_number","type","uri","album.album_type","album.href","album.id","album.name","album.release_date","album.release_date_precision","album.total_tracks","album.type","album.uri","album.external_urls.spotify","external_ids.isrc","external_urls.spotify","genre","country","restrictions.reason"
"295",1,345241,FALSE,"https://api.spotify.com/v1/tracks/0JsevMNlsPLe1J4rnAHUBh","0JsevMNlsPLe1J4rnAHUBh",FALSE,TRUE,"Peter Son",47,"https://p.scdn.co/mp3-preview/21f3e25aae8c9d360db01c2fe094f3e6dbdbea8a?cid=2c522ebeb84f4aa189ec93288a41d97f",4,"track","spotify:track:0JsevMNlsPLe1J4rnAHUBh","album","https://api.spotify.com/v1/albums/36eFAkbCd4RZw4P2Qy3Vmo","36eFAkbCd4RZw4P2Qy3Vmo","OZWORLD","2019-06-09","day",13,"album","spotify:album:36eFAkbCd4RZw4P2Qy3Vmo","https://open.spotify.com/album/36eFAkbCd4RZw4P2Qy3Vmo","JPX601900004","https://open.spotify.com/track/0JsevMNlsPLe1J4rnAHUBh","rap","JP",NA
"296",1,219049,FALSE,"https://api.spotify.com/v1/tracks/1vUhntLFwQGjyyX8TkoQe6","1vUhntLFwQGjyyX8TkoQe6",FALSE,TRUE,"Betty boop",42,"https://p.scdn.co/mp3-preview/53acbd7c6327d0089fc46df3764c007f1d42d836?cid=2c522ebeb84f4aa189ec93288a41d97f",9,"track","spotify:track:1vUhntLFwQGjyyX8TkoQe6","album","https://api.spotify.com/v1/albums/36eFAkbCd4RZw4P2Qy3Vmo","36eFAkbCd4RZw4P2Qy3Vmo","OZWORLD","2019-06-09","day",13,"album","spotify:album:36eFAkbCd4RZw4P2Qy3Vmo","https://open.spotify.com/album/36eFAkbCd4RZw4P2Qy3Vmo","JPX601900009","https://open.spotify.com/track/1vUhntLFwQGjyyX8TkoQe6","rap","JP",NA
"297",1,149090,TRUE,"https://api.spotify.com/v1/tracks/01WtCSJlKoyCjR68GtOyAP","01WtCSJlKoyCjR68GtOyAP",FALSE,TRUE,"Vivide",40,"https://p.scdn.co/mp3-preview/b21edd64e626e8d42a059511c5e1681924630171?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:01WtCSJlKoyCjR68GtOyAP","single","https://api.spotify.com/v1/albums/0EPWEOBXuTcghUx8wtcuNm","0EPWEOBXuTcghUx8wtcuNm","Vivide","2020-09-07","day",1,"album","spotify:album:0EPWEOBXuTcghUx8wtcuNm","https://open.spotify.com/album/0EPWEOBXuTcghUx8wtcuNm","TCJPM2048161","https://open.spotify.com/track/01WtCSJlKoyCjR68GtOyAP","rap","JP",NA
"298",1,250909,FALSE,"https://api.spotify.com/v1/tracks/4XnUzUMLBNdsWqyTWz5mCt","4XnUzUMLBNdsWqyTWz5mCt",FALSE,TRUE,"畳 -Tatami- - REMIX",40,"https://p.scdn.co/mp3-preview/712da810bcea850e148e1c204cf75d718fcb02f9?cid=2c522ebeb84f4aa189ec93288a41d97f",11,"track","spotify:track:4XnUzUMLBNdsWqyTWz5mCt","album","https://api.spotify.com/v1/albums/36eFAkbCd4RZw4P2Qy3Vmo","36eFAkbCd4RZw4P2Qy3Vmo","OZWORLD","2019-06-09","day",13,"album","spotify:album:36eFAkbCd4RZw4P2Qy3Vmo","https://open.spotify.com/album/36eFAkbCd4RZw4P2Qy3Vmo","JPX601900011","https://open.spotify.com/track/4XnUzUMLBNdsWqyTWz5mCt","rap","JP",NA
"299",1,180022,TRUE,"https://api.spotify.com/v1/tracks/4FL53m0ObD5fxz7vQncTcp","4FL53m0ObD5fxz7vQncTcp",FALSE,TRUE,"琉 ~Ryu~",39,"https://p.scdn.co/mp3-preview/3fa79303f8510b99773d687b390734dc436d5225?cid=2c522ebeb84f4aa189ec93288a41d97f",7,"track","spotify:track:4FL53m0ObD5fxz7vQncTcp","album","https://api.spotify.com/v1/albums/2SwA0DGed9EKEZKyNyFfOD","2SwA0DGed9EKEZKyNyFfOD","OZKNEEZ FXXKED UP","2020-11-17","day",10,"album","spotify:album:2SwA0DGed9EKEZKyNyFfOD","https://open.spotify.com/album/2SwA0DGed9EKEZKyNyFfOD","TCJPM2078984","https://open.spotify.com/track/4FL53m0ObD5fxz7vQncTcp","rap","JP",NA
"300",1,253623,FALSE,"https://api.spotify.com/v1/tracks/2IgDnQqYwacOacUq0tEMUZ","2IgDnQqYwacOacUq0tEMUZ",FALSE,TRUE,"畳 -Tatami-",38,"https://p.scdn.co/mp3-preview/23722ab8f10559e5d5dedaaa11d814ee8a996b85?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:2IgDnQqYwacOacUq0tEMUZ","single","https://api.spotify.com/v1/albums/552ZUJ6ckyav71B731LH2u","552ZUJ6ckyav71B731LH2u","畳 -Tatami-","2018-02-15","day",1,"album","spotify:album:552ZUJ6ckyav71B731LH2u","https://open.spotify.com/album/552ZUJ6ckyav71B731LH2u","TCJPG1859046","https://open.spotify.com/track/2IgDnQqYwacOacUq0tEMUZ","rap","JP",NA
"301",1,176727,FALSE,"https://api.spotify.com/v1/tracks/2cLUQgYgkNaJVschghCBCN","2cLUQgYgkNaJVschghCBCN",FALSE,TRUE,"龍 〜RAW〜",36,"https://p.scdn.co/mp3-preview/ddb6232152135d38386fc3c2f4b8627de29e699d?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:2cLUQgYgkNaJVschghCBCN","single","https://api.spotify.com/v1/albums/1JjJTmsdG1siFezs1ZmHIf","1JjJTmsdG1siFezs1ZmHIf","龍 〜RAW〜","2021-08-27","day",1,"album","spotify:album:1JjJTmsdG1siFezs1ZmHIf","https://open.spotify.com/album/1JjJTmsdG1siFezs1ZmHIf","JPX602100029","https://open.spotify.com/track/2cLUQgYgkNaJVschghCBCN","rap","JP",NA
"302",1,198987,FALSE,"https://api.spotify.com/v1/tracks/5zwY32YbzHhGEIq0tiu3lp","5zwY32YbzHhGEIq0tiu3lp",FALSE,TRUE,"She Iz",35,"https://p.scdn.co/mp3-preview/ee1962c1d934b6e2f00670700f20dfa9f7b0fa02?cid=2c522ebeb84f4aa189ec93288a41d97f",10,"track","spotify:track:5zwY32YbzHhGEIq0tiu3lp","album","https://api.spotify.com/v1/albums/36eFAkbCd4RZw4P2Qy3Vmo","36eFAkbCd4RZw4P2Qy3Vmo","OZWORLD","2019-06-09","day",13,"album","spotify:album:36eFAkbCd4RZw4P2Qy3Vmo","https://open.spotify.com/album/36eFAkbCd4RZw4P2Qy3Vmo","JPX601900010","https://open.spotify.com/track/5zwY32YbzHhGEIq0tiu3lp","rap","JP",NA
"303",1,149729,FALSE,"https://api.spotify.com/v1/tracks/6seDsgt1zxwpcdIefR3afC","6seDsgt1zxwpcdIefR3afC",FALSE,TRUE,"Over Zenith -Zero-",34,"https://p.scdn.co/mp3-preview/1eec9ac98e3c2399895116da8fb818f079541e66?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:6seDsgt1zxwpcdIefR3afC","single","https://api.spotify.com/v1/albums/58K8PYpDA1VlYU23NdgPSe","58K8PYpDA1VlYU23NdgPSe","Over Zenith -Zero-","2022-03-18","day",1,"album","spotify:album:58K8PYpDA1VlYU23NdgPSe","https://open.spotify.com/album/58K8PYpDA1VlYU23NdgPSe","JPX602200003","https://open.spotify.com/track/6seDsgt1zxwpcdIefR3afC","rap","JP",NA
"304",1,169756,FALSE,"https://api.spotify.com/v1/tracks/1WCEAGGRD066z2Q89ObXTq","1WCEAGGRD066z2Q89ObXTq",FALSE,TRUE,"Crazy What Love Can Do",81,"https://p.scdn.co/mp3-preview/2cc1972578a605dc0c285803ce1a8f9d78143fa9?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:1WCEAGGRD066z2Q89ObXTq","single","https://api.spotify.com/v1/albums/0GnxssqYa2RU9EdWHhZ707","0GnxssqYa2RU9EdWHhZ707","Crazy What Love Can Do","2022-04-08","day",1,"album","spotify:album:0GnxssqYa2RU9EdWHhZ707","https://open.spotify.com/album/0GnxssqYa2RU9EdWHhZ707","UKWLG2200001","https://open.spotify.com/track/1WCEAGGRD066z2Q89ObXTq","rap","JP",NA
"305",1,183725,FALSE,"https://api.spotify.com/v1/tracks/5K6Ssv4Z3zRvxt0P6EKUAP","5K6Ssv4Z3zRvxt0P6EKUAP",FALSE,TRUE,"Heartbreak Anthem (with David Guetta & Little Mix)",81,"https://p.scdn.co/mp3-preview/06c1a550da3bf5d10e0e665d212870d1ccd32932?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:5K6Ssv4Z3zRvxt0P6EKUAP","single","https://api.spotify.com/v1/albums/6kBuGNoOGE7uiPhN82dcJ1","6kBuGNoOGE7uiPhN82dcJ1","Heartbreak Anthem (with David Guetta & Little Mix)","2021-05-20","day",1,"album","spotify:album:6kBuGNoOGE7uiPhN82dcJ1","https://open.spotify.com/album/6kBuGNoOGE7uiPhN82dcJ1","USAT22102165","https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP","rap","JP",NA
"306",1,158095,FALSE,"https://api.spotify.com/v1/tracks/2prnn41CblB8B4yWACDljP","2prnn41CblB8B4yWACDljP",FALSE,TRUE,"Love Tonight - David Guetta Remix Edit",80,"https://p.scdn.co/mp3-preview/f5247d3eee64efba8a0f84bcdc5dff650a26f351?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:2prnn41CblB8B4yWACDljP","single","https://api.spotify.com/v1/albums/2HYufzr6XUqSurRZdY0D9w","2HYufzr6XUqSurRZdY0D9w","Love Tonight (David Guetta Remix)","2021-06-11","day",3,"album","spotify:album:2HYufzr6XUqSurRZdY0D9w","https://open.spotify.com/album/2HYufzr6XUqSurRZdY0D9w","USA2P2120718","https://open.spotify.com/track/2prnn41CblB8B4yWACDljP","rap","JP",NA
"307",1,245040,FALSE,"https://api.spotify.com/v1/tracks/79weO6yONe0oyPFWXjJroW","79weO6yONe0oyPFWXjJroW",FALSE,TRUE,"Titanium (feat. Sia)",45,"https://p.scdn.co/mp3-preview/09f198f75b4e9b7ae50e18307a2ec4bf5e547fba?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:79weO6yONe0oyPFWXjJroW","album","https://api.spotify.com/v1/albums/5hGyu5zIye5Dwq8xZRlVQG","5hGyu5zIye5Dwq8xZRlVQG","Nothing but the Beat Ultimate","2011-08-24","day",31,"album","spotify:album:5hGyu5zIye5Dwq8xZRlVQG","https://open.spotify.com/album/5hGyu5zIye5Dwq8xZRlVQG","GB28K1100036","https://open.spotify.com/track/79weO6yONe0oyPFWXjJroW","rap","JP",NA
"308",1,174215,FALSE,"https://api.spotify.com/v1/tracks/1D2ZNECRd7KIlA4pyOUGsv","1D2ZNECRd7KIlA4pyOUGsv",FALSE,TRUE,"What Would You Do?",78,"https://p.scdn.co/mp3-preview/ebef83a7cecf2c8266308352576ff3912dd8b8ce?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:1D2ZNECRd7KIlA4pyOUGsv","single","https://api.spotify.com/v1/albums/2MUZjEfjTAJp5zroItascD","2MUZjEfjTAJp5zroItascD","What Would You Do?","2022-03-18","day",1,"album","spotify:album:2MUZjEfjTAJp5zroItascD","https://open.spotify.com/album/2MUZjEfjTAJp5zroItascD","GBAHS2200279","https://open.spotify.com/track/1D2ZNECRd7KIlA4pyOUGsv","rap","JP",NA
"309",1,178087,FALSE,"https://api.spotify.com/v1/tracks/0siYMEsGrzzzlWLXK5zJfS","0siYMEsGrzzzlWLXK5zJfS",FALSE,TRUE,"BED",77,"https://p.scdn.co/mp3-preview/b147c284e58e4d2b519bb56cb60406d813e98ec8?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:0siYMEsGrzzzlWLXK5zJfS","single","https://api.spotify.com/v1/albums/36tML2tWjDrbLW4FgrX17U","36tML2tWjDrbLW4FgrX17U","BED","2021-02-26","day",1,"album","spotify:album:36tML2tWjDrbLW4FgrX17U","https://open.spotify.com/album/36tML2tWjDrbLW4FgrX17U","UK4ZF2100069","https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS","rap","JP",NA
"310",1,161386,FALSE,"https://api.spotify.com/v1/tracks/6feiJqgHqeSvkGUzf11AYs","6feiJqgHqeSvkGUzf11AYs",FALSE,TRUE,"Remember (and David Guetta)",68,NA,5,"track","spotify:track:6feiJqgHqeSvkGUzf11AYs","album","https://api.spotify.com/v1/albums/2LWAzUYdZSUq0fW8ddbL1Q","2LWAzUYdZSUq0fW8ddbL1Q","Only Honest On The Weekend","2021-08-27","day",15,"album","spotify:album:2LWAzUYdZSUq0fW8ddbL1Q","https://open.spotify.com/album/2LWAzUYdZSUq0fW8ddbL1Q","GBUM72102420","https://open.spotify.com/track/6feiJqgHqeSvkGUzf11AYs","rap","JP",NA
"311",1,210853,FALSE,"https://api.spotify.com/v1/tracks/5xYC48nOppVemY6U5GRGTb","5xYC48nOppVemY6U5GRGTb",FALSE,TRUE,"Memories (feat. Kid Cudi)",75,"https://p.scdn.co/mp3-preview/5aea9eb6f4fcb46413c04f1b4709d5f807aaf993?cid=2c522ebeb84f4aa189ec93288a41d97f",4,"track","spotify:track:5xYC48nOppVemY6U5GRGTb","album","https://api.spotify.com/v1/albums/5DJc5qCdB5pPrDO97LXjeW","5DJc5qCdB5pPrDO97LXjeW","One More Love","2010-11-22","day",28,"album","spotify:album:5DJc5qCdB5pPrDO97LXjeW","https://open.spotify.com/album/5DJc5qCdB5pPrDO97LXjeW","FRZID0900480","https://open.spotify.com/track/5xYC48nOppVemY6U5GRGTb","rap","JP",NA
"312",1,195853,TRUE,"https://api.spotify.com/v1/tracks/127uq83uGFapbddqiMUKky","127uq83uGFapbddqiMUKky",FALSE,TRUE,"Sexy Bitch (feat. Akon)",74,"https://p.scdn.co/mp3-preview/60f8ce3b52a7caed480f2b09cbfaa555d902dfcf?cid=2c522ebeb84f4aa189ec93288a41d97f",3,"track","spotify:track:127uq83uGFapbddqiMUKky","album","https://api.spotify.com/v1/albums/5DJc5qCdB5pPrDO97LXjeW","5DJc5qCdB5pPrDO97LXjeW","One More Love","2010-11-22","day",28,"album","spotify:album:5DJc5qCdB5pPrDO97LXjeW","https://open.spotify.com/album/5DJc5qCdB5pPrDO97LXjeW","FRZID0900500","https://open.spotify.com/track/127uq83uGFapbddqiMUKky","rap","JP",NA
"313",1,192560,FALSE,"https://api.spotify.com/v1/tracks/285HeuLxsngjFn4GGegGNm","285HeuLxsngjFn4GGegGNm",FALSE,TRUE,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",74,"https://p.scdn.co/mp3-preview/a05e50f5c825675399f96d5e5cf88f89c6c17224?cid=2c522ebeb84f4aa189ec93288a41d97f",10,"track","spotify:track:285HeuLxsngjFn4GGegGNm","album","https://api.spotify.com/v1/albums/77UW17CZFyCaRLHdHeofZu","77UW17CZFyCaRLHdHeofZu","Listen","2014-11-21","day",18,"album","spotify:album:77UW17CZFyCaRLHdHeofZu","https://open.spotify.com/album/77UW17CZFyCaRLHdHeofZu","GB28K1400058","https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm","rap","JP",NA
"314",1,255000,FALSE,"https://api.spotify.com/v1/tracks/4krgsevgl3SugkV8Xk8nrP","4krgsevgl3SugkV8Xk8nrP",FALSE,TRUE,"Made my day",46,"https://p.scdn.co/mp3-preview/6773eda1305b372182d1608975c2c00f5b2b5d8c?cid=2c522ebeb84f4aa189ec93288a41d97f",8,"track","spotify:track:4krgsevgl3SugkV8Xk8nrP","album","https://api.spotify.com/v1/albums/6KNOWSz6PUmlPnz8ezAcLU","6KNOWSz6PUmlPnz8ezAcLU","Jasmine","2017-04-19","day",12,"album","spotify:album:6KNOWSz6PUmlPnz8ezAcLU","https://open.spotify.com/album/6KNOWSz6PUmlPnz8ezAcLU","JPM591000949","https://open.spotify.com/track/4krgsevgl3SugkV8Xk8nrP","rap","JP",NA
"315",1,198000,TRUE,"https://api.spotify.com/v1/tracks/3GFmwbfmwPSPWSnSysRS9E","3GFmwbfmwPSPWSnSysRS9E",FALSE,TRUE,"街から街",43,"https://p.scdn.co/mp3-preview/f483f381823c7b6d61d4c012bf9ead94f59a0ec0?cid=2c522ebeb84f4aa189ec93288a41d97f",5,"track","spotify:track:3GFmwbfmwPSPWSnSysRS9E","album","https://api.spotify.com/v1/albums/6KNOWSz6PUmlPnz8ezAcLU","6KNOWSz6PUmlPnz8ezAcLU","Jasmine","2017-04-19","day",12,"album","spotify:album:6KNOWSz6PUmlPnz8ezAcLU","https://open.spotify.com/album/6KNOWSz6PUmlPnz8ezAcLU","JPM591000946","https://open.spotify.com/track/3GFmwbfmwPSPWSnSysRS9E","rap","JP",NA
"316",1,206493,FALSE,"https://api.spotify.com/v1/tracks/7lMoBOkAkGiYvrdoOAvPNn","7lMoBOkAkGiYvrdoOAvPNn",FALSE,TRUE,"Good Enough",41,"https://p.scdn.co/mp3-preview/fe1644a3c63166368c94bbd16bfe4c6913a550a8?cid=2c522ebeb84f4aa189ec93288a41d97f",7,"track","spotify:track:7lMoBOkAkGiYvrdoOAvPNn","album","https://api.spotify.com/v1/albums/6KNOWSz6PUmlPnz8ezAcLU","6KNOWSz6PUmlPnz8ezAcLU","Jasmine","2017-04-19","day",12,"album","spotify:album:6KNOWSz6PUmlPnz8ezAcLU","https://open.spotify.com/album/6KNOWSz6PUmlPnz8ezAcLU","JPM591000948","https://open.spotify.com/track/7lMoBOkAkGiYvrdoOAvPNn","rap","JP",NA
"317",1,231173,FALSE,"https://api.spotify.com/v1/tracks/4EJvpQc8PHkSkaxEob0mUl","4EJvpQc8PHkSkaxEob0mUl",FALSE,TRUE,"Soda Water",41,"https://p.scdn.co/mp3-preview/8dd88560e0caf536a4474688310a8119d6a2e981?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:4EJvpQc8PHkSkaxEob0mUl","compilation","https://api.spotify.com/v1/albums/0nO830KNnEuFkdJzNNiq1l","0nO830KNnEuFkdJzNNiq1l","Pitch Odd Mansion & MS Entertainment Presents ”2 HORNS CITY #1 -MARS DINER-”","2018-07-01","day",4,"album","spotify:album:0nO830KNnEuFkdJzNNiq1l","https://open.spotify.com/album/0nO830KNnEuFkdJzNNiq1l","JPX601700032","https://open.spotify.com/track/4EJvpQc8PHkSkaxEob0mUl","rap","JP",NA
"318",1,273130,FALSE,"https://api.spotify.com/v1/tracks/7o6yavgFIk1eJn3fcUxFhr","7o6yavgFIk1eJn3fcUxFhr",FALSE,TRUE,"Lycoris Sprengeri -紫狐の剃刀-",39,"https://p.scdn.co/mp3-preview/378af742ed6b4a182b490777e059a3857b1c957f?cid=2c522ebeb84f4aa189ec93288a41d97f",7,"track","spotify:track:7o6yavgFIk1eJn3fcUxFhr","album","https://api.spotify.com/v1/albums/2eXAiEO8iNVGYWpw12w5t8","2eXAiEO8iNVGYWpw12w5t8","道 -TAO- (Remasterd Edition)","2020-08-19","day",7,"album","spotify:album:2eXAiEO8iNVGYWpw12w5t8","https://open.spotify.com/album/2eXAiEO8iNVGYWpw12w5t8","TCJPM2020965","https://open.spotify.com/track/7o6yavgFIk1eJn3fcUxFhr","rap","JP",NA
"319",1,249500,TRUE,"https://api.spotify.com/v1/tracks/2CkHKTRET1kCEaX3ZMCvab","2CkHKTRET1kCEaX3ZMCvab",FALSE,TRUE,"道 -TAO-",39,"https://p.scdn.co/mp3-preview/c5c79f8f4c249458d66d74899a6f56986500dd73?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:2CkHKTRET1kCEaX3ZMCvab","album","https://api.spotify.com/v1/albums/2eXAiEO8iNVGYWpw12w5t8","2eXAiEO8iNVGYWpw12w5t8","道 -TAO- (Remasterd Edition)","2020-08-19","day",7,"album","spotify:album:2eXAiEO8iNVGYWpw12w5t8","https://open.spotify.com/album/2eXAiEO8iNVGYWpw12w5t8","TCJPM2020932","https://open.spotify.com/track/2CkHKTRET1kCEaX3ZMCvab","rap","JP",NA
"320",1,173568,FALSE,"https://api.spotify.com/v1/tracks/6KfoKF4KS3jm3AMNtA5IL1","6KfoKF4KS3jm3AMNtA5IL1",FALSE,TRUE,"LIVING DEAD",39,"https://p.scdn.co/mp3-preview/79ebbaccbcbfa7ff90666c76184264e2748670bb?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:6KfoKF4KS3jm3AMNtA5IL1","single","https://api.spotify.com/v1/albums/4vvliRQIEHVWsI1Ry35m0W","4vvliRQIEHVWsI1Ry35m0W","LIVING DEAD","2022-01-28","day",1,"album","spotify:album:4vvliRQIEHVWsI1Ry35m0W","https://open.spotify.com/album/4vvliRQIEHVWsI1Ry35m0W","JPX602200002","https://open.spotify.com/track/6KfoKF4KS3jm3AMNtA5IL1","rap","JP",NA
"321",1,185493,FALSE,"https://api.spotify.com/v1/tracks/0QxmNgIGLZMlU0bevAW6I8","0QxmNgIGLZMlU0bevAW6I8",FALSE,TRUE,"Let me",39,"https://p.scdn.co/mp3-preview/04464fa7bf493a4fd11c446c9654009300d79be6?cid=2c522ebeb84f4aa189ec93288a41d97f",11,"track","spotify:track:0QxmNgIGLZMlU0bevAW6I8","album","https://api.spotify.com/v1/albums/6KNOWSz6PUmlPnz8ezAcLU","6KNOWSz6PUmlPnz8ezAcLU","Jasmine","2017-04-19","day",12,"album","spotify:album:6KNOWSz6PUmlPnz8ezAcLU","https://open.spotify.com/album/6KNOWSz6PUmlPnz8ezAcLU","JPM591000952","https://open.spotify.com/track/0QxmNgIGLZMlU0bevAW6I8","rap","JP",NA
"322",1,266493,FALSE,"https://api.spotify.com/v1/tracks/2c17DxVnwamtatYik7erP0","2c17DxVnwamtatYik7erP0",FALSE,TRUE,"道 -Tao- - Soulera Remix",34,"https://p.scdn.co/mp3-preview/86e89007c0164b92a257d84d0f2e34894c646a41?cid=2c522ebeb84f4aa189ec93288a41d97f",12,"track","spotify:track:2c17DxVnwamtatYik7erP0","album","https://api.spotify.com/v1/albums/6KNOWSz6PUmlPnz8ezAcLU","6KNOWSz6PUmlPnz8ezAcLU","Jasmine","2017-04-19","day",12,"album","spotify:album:6KNOWSz6PUmlPnz8ezAcLU","https://open.spotify.com/album/6KNOWSz6PUmlPnz8ezAcLU","JPM591000953","https://open.spotify.com/track/2c17DxVnwamtatYik7erP0","rap","JP",NA
"323",1,169255,TRUE,"https://api.spotify.com/v1/tracks/3maUkgWmVgFlzyRS5GrnHV","3maUkgWmVgFlzyRS5GrnHV",FALSE,TRUE,"Walkin",34,"https://p.scdn.co/mp3-preview/a500e4121097a1428596c21b9e27bdecf9fed0a0?cid=2c522ebeb84f4aa189ec93288a41d97f",4,"track","spotify:track:3maUkgWmVgFlzyRS5GrnHV","album","https://api.spotify.com/v1/albums/2eXAiEO8iNVGYWpw12w5t8","2eXAiEO8iNVGYWpw12w5t8","道 -TAO- (Remasterd Edition)","2020-08-19","day",7,"album","spotify:album:2eXAiEO8iNVGYWpw12w5t8","https://open.spotify.com/album/2eXAiEO8iNVGYWpw12w5t8","TCJPM2020945","https://open.spotify.com/track/3maUkgWmVgFlzyRS5GrnHV","rap","JP",NA
"324",1,209883,TRUE,"https://api.spotify.com/v1/tracks/2BEcap3xJtmiPaHKyfQi4e","2BEcap3xJtmiPaHKyfQi4e",FALSE,TRUE,"Nostálgico",83,"https://p.scdn.co/mp3-preview/d1d83b6f0e86ff6e5ad31415e223e54c8a67b288?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:2BEcap3xJtmiPaHKyfQi4e","single","https://api.spotify.com/v1/albums/3752EkZZ1wjEzZ1MRd9rsV","3752EkZZ1wjEzZ1MRd9rsV","Nostálgico","2021-09-08","day",1,"album","spotify:album:3752EkZZ1wjEzZ1MRd9rsV","https://open.spotify.com/album/3752EkZZ1wjEzZ1MRd9rsV","USSD12100318","https://open.spotify.com/track/2BEcap3xJtmiPaHKyfQi4e","rap","JP",NA
"325",1,260640,TRUE,"https://api.spotify.com/v1/tracks/6XHVuErjQ4XNm6nDPVCxVX","6XHVuErjQ4XNm6nDPVCxVX",FALSE,TRUE,"No Guidance (feat. Drake)",77,"https://p.scdn.co/mp3-preview/2d163f351fe6e6d2df9c848e3864e77293c1bb57?cid=2c522ebeb84f4aa189ec93288a41d97f",11,"track","spotify:track:6XHVuErjQ4XNm6nDPVCxVX","album","https://api.spotify.com/v1/albums/1BfLzaTFI5qKsAAk0Ae6aV","1BfLzaTFI5qKsAAk0Ae6aV","Indigo","2019-06-28","day",32,"album","spotify:album:1BfLzaTFI5qKsAAk0Ae6aV","https://open.spotify.com/album/1BfLzaTFI5qKsAAk0Ae6aV","USRC11901583","https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX","rap","JP",NA
"326",1,176960,TRUE,"https://api.spotify.com/v1/tracks/1IIKrJVP1C9N7iPtG6eOsK","1IIKrJVP1C9N7iPtG6eOsK",FALSE,TRUE,"Go Crazy",76,"https://p.scdn.co/mp3-preview/e69888b10384542c235064370c0b575918cabb87?cid=2c522ebeb84f4aa189ec93288a41d97f",2,"track","spotify:track:1IIKrJVP1C9N7iPtG6eOsK","album","https://api.spotify.com/v1/albums/7fZKtzZAsfH0kzeTivu5TG","7fZKtzZAsfH0kzeTivu5TG","Slime & B","2020-05-08","day",13,"album","spotify:album:7fZKtzZAsfH0kzeTivu5TG","https://open.spotify.com/album/7fZKtzZAsfH0kzeTivu5TG","USRC12001468","https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK","rap","JP",NA
"327",1,278573,FALSE,"https://api.spotify.com/v1/tracks/3NZJlJemX3mzjf56MqC5ML","3NZJlJemX3mzjf56MqC5ML",FALSE,TRUE,"Forever",73,"https://p.scdn.co/mp3-preview/9bac31f7abf2c1a427edf7aceecbca6b8c66603c?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:3NZJlJemX3mzjf56MqC5ML","single","https://api.spotify.com/v1/albums/248cu9M1nYCijfXswwZ8uW","248cu9M1nYCijfXswwZ8uW","Forever","2008-04-29","day",4,"album","spotify:album:248cu9M1nYCijfXswwZ8uW","https://open.spotify.com/album/248cu9M1nYCijfXswwZ8uW","USJI10800113","https://open.spotify.com/track/3NZJlJemX3mzjf56MqC5ML","rap","JP",NA
"328",1,184613,TRUE,"https://api.spotify.com/v1/tracks/5IgjP7X4th6nMNDh4akUHb","5IgjP7X4th6nMNDh4akUHb",FALSE,TRUE,"Under The Influence",73,"https://p.scdn.co/mp3-preview/481b7b6a92340dc4e945ee479e2e8317c720902a?cid=2c522ebeb84f4aa189ec93288a41d97f",3,"track","spotify:track:5IgjP7X4th6nMNDh4akUHb","album","https://api.spotify.com/v1/albums/3okhA6w5uau6ZNhnVpwVww","3okhA6w5uau6ZNhnVpwVww","Indigo (Extended)","2019-10-04","day",42,"album","spotify:album:3okhA6w5uau6ZNhnVpwVww","https://open.spotify.com/album/3okhA6w5uau6ZNhnVpwVww","USRC11902743","https://open.spotify.com/track/5IgjP7X4th6nMNDh4akUHb","rap","JP",NA
